Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	124/158	5.21167313120261e-54	1.64688870946002e-51	14.0590682076599	1724.88871836595	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPL23;RPS7;MRPS18C;MRPS18A;RPSA;RPL26;RPL28;RPL22L1;RPL27;RPL29;RPL26L1;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;MRPL10;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RSL24D1;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;MRPL19;RPL35;RPL34;MRPL17;MRPL18;MRPL15;MRPL16;MRPL1;MRPL13;RPL9;MRPL14;MRPL11;RPL7;MRPL12;RPL8;MRPL20;RPS16;MRPL21;MRPL4;RPS15;MRPL3;RPS18;MRPL2;RPS17;MRPL9;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS11;RPS14;RPS13;MRPL28;RPL13A;MRPS2;MRPL27;RPS3A;MRPL24;MRPS7;MRPL22;MRPS6;MRPL23;MRPS5;MRPL32;MRPL30;MRPS9;RPL37A;MRPS16;MRPS14;RPS10-NUDT3;MRPS15;MRPS12;MRPS10;MRPS11;MRPL35;MRPL36;MRPL33;MRPL34;RPL36A;RPS15A;RPS27A;MRPS21;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Parkinson disease	136/249	1.65849727298349e-31	2.62042569131392e-29	4.62986264183723	328.137930984288	TRAP1;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;PSMC1;UQCRC1;CALM2;TP53;UQCR10;UQCR11;UBE2L3;PSMD9;PSMD7;PSMD8;PSMD6;PSMD3;PSMD4;PSMD1;PSMD2;COX8A;COX7A2L;ATF4;TXN;UBE2J2;PRKACA;TUBB;UBE2G2;ATP5F1D;TUBB2A;COX6C;COX7C;COX7B;RPS27A;ATP5PF;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;NDUFA4L2;ATP5PO;COX5A;NDUFA12;NDUFA10;NDUFA11;COX5B;PSMB7;ATP5F1A;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;SDHD;SDHB;TUBA4A;UQCRQ;PPIF;NDUFB11;NDUFB10;PARK7;COX6A1;TUBB6;TUBB3;MFN2;NDUFV3;NDUFV2;NDUFV1;EIF2S1;SEM1;BCL2L1;TXN2;ATP5MC3;HTRA2;COX7A2;ATP5MC1;ATP5MC2;UQCRH;UBB;CYC1;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;ADORA2A;NDUFS5;NDUFS4;NDUFS3;CYCS;PSMD11;NDUFB9;PSMD13;SLC25A4;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;ITPR1;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;UQCRHL;VDAC3;VDAC2;VDAC1;SLC25A6;UBA52;SLC25A5;MAPK9;MAPK8	2	KEGG_2021_Human
Huntington disease	150/306	7.72282216170098e-28	8.13470601032503e-26	3.70148504536586	231.077058857145	PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;TBPL1;UQCRC2;PSMC1;UQCRC1;TFAM;TP53;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;CREB3L4;PSMD6;PSMD3;CREB3L3;PSMD4;PSMD1;AP2S1;PSMD2;COX8A;COX7A2L;TUBB;ATP5F1D;TUBB2A;COX6C;COX7C;COX7B;CLTB;CLTA;ACTR1A;ACTR1B;ATG101;ATP5PF;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;NDUFA4L2;ATP5PO;PPARG;PLCB3;COX5A;NDUFA12;NDUFA10;NDUFA11;COX5B;PSMB7;ATP5F1A;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;SDHD;SDHB;TUBA4A;UQCRQ;PPIF;NDUFB11;NDUFB10;COX6A1;TUBB6;TUBB3;NDUFV3;NDUFV2;NDUFV1;TRAF2;SEM1;DNAL1;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;CYC1;AP2M1;GPX7;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;PSMD11;NDUFB9;PSMD13;SLC25A4;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;ITPR1;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;SOD1;SOD2;UQCRHL;VDAC3;VDAC2;VDAC1;SLC25A6;SLC25A5;DCTN6;HDAC1;HDAC2;MAPK9;MAPK8;POLR2A;POLR2C;POLR2D;POLR2E;POLR2F;POLR2H;POLR2I;POLR2J;IFT57;POLR2K;POLR2L	3	KEGG_2021_Human
Prion disease	134/273	4.50574825395422e-25	3.55954112062383e-23	3.70052743677023	207.448879129938	BAD;MAPK12;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;PSMC1;UQCRC1;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;CREB3L4;PSMD6;PSMD3;CREB3L3;PSMD4;PSMD1;PSMD2;COX8A;COX7A2L;CSNK2B;ATF4;PRKACA;TUBB;ATP5F1D;TUBB2A;COX6C;IL1A;COX7C;COX7B;STIP1;ATP5PF;CSNK2A1;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;NDUFA4L2;ATP5PO;RYR2;COX5A;NDUFA12;NDUFA10;NDUFA11;COX5B;PSMB7;ATP5F1A;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;RAC1;SDHD;SDHB;TUBA4A;UQCRQ;PPIF;NDUFB11;NDUFB10;COX6A1;TUBB6;TUBB3;NDUFV3;NDUFV2;NDUFV1;EIF2S1;SEM1;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;CYC1;HSPA8;HSPA2;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;PSMD11;NDUFB9;PSMD13;SLC25A4;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;ITPR1;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;SOD1;UQCRHL;VDAC3;VDAC2;VDAC1;SLC25A6;SLC25A5;MAPK9;MAPK8;MAPK3	4	KEGG_2021_Human
Amyotrophic lateral sclerosis	159/364	1.06482837584183e-22	6.72971533532038e-21	2.98299665326367	150.921906909485	BAD;MAPK12;NUP93;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;PSMC1;UQCRC1;TP53;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;PSMD6;NUP85;PSMD3;PSMD4;PSMD1;PSMD2;NUP88;SIGMAR1;COX8A;RAB39B;COX7A2L;ATF4;WDR41;NUP62;SEC13;NDC1;TUBB;ATP5F1D;TUBB2A;COX6C;TOMM40L;COX7C;COX7B;ACTR1A;ACTR1B;ATG101;ATP5PF;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;HNRNPA2B1;PSMA2;PSMA3;NDUFAB1;NDUFA4L2;ATP5PO;COX5A;TOMM40;NDUFA12;NDUFA10;NDUFA11;NUP188;COX5B;PSMB7;ATP5F1A;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;ANXA7;RAB8A;RAC1;NEFH;ALYREF;SDHD;SDHB;TUBA4A;UQCRQ;SRSF3;SRSF7;TARDBP;RAB1A;NDUFB11;NDUFB10;COX6A1;TUBB6;TUBB3;NDUFV3;RAE1;NDUFV2;NDUFV1;MAP2K3;CHCHD10;TRAF2;EIF2S1;SEM1;BCL2L1;DNAL1;ACTG1;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;CYC1;GPX7;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NUP54;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;PSMD11;NDUFB9;PSMD13;SEH1L;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;SOD1;UQCRHL;CAT;ALS2;NUP35;MATR3;VDAC1;NUP37;DCTN6;NXT1;NXT2;UBQLN4;HNRNPA1	5	KEGG_2021_Human
Oxidative phosphorylation	77/133	1.74676301485171e-20	9.19961854488567e-19	5.2329160619255	238.0659562146	PPA1;SDHD;SDHB;PPA2;UQCRQ;UQCRC2;UQCRC1;NDUFB11;NDUFB10;UQCR10;UQCR11;COX6A1;NDUFV3;NDUFV2;NDUFV1;COX8A;ATP6V0C;ATP6V0B;COX7A2L;COX17;ATP5MC3;ATP12A;COX7A2;ATP5MC1;ATP5MC2;UQCRH;ATP6V1F;CYC1;ATP6V1C2;COX11;COX10;NDUFC2;NDUFC1;ATP5F1D;COX6C;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;ATP5ME;COX7C;NDUFB9;COX7B;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;UQCRFS1;ATP5MF;NDUFA9;ATP5PF;NDUFA8;ATP6V0E2;NDUFA7;NDUFA6;NDUFA5;ATP5PB;NDUFA4;NDUFA3;NDUFA2;COX6B1;UQCRHL;NDUFAB1;NDUFA4L2;ATP5PO;COX5A;NDUFA12;NDUFA10;NDUFA11;COX5B;ATP5F1A;ATP5F1B;ATP5F1C	6	KEGG_2021_Human
Thermogenesis	111/232	6.68405889768071e-20	3.01737515952443e-18	3.50563999193711	154.780934322172	ACSL1;ACSL4;SMARCA4;MAPK12;UQCRC2;UQCRC1;SMARCB1;UQCR10;ADCY3;UQCR11;CREB3L4;CREB3L3;COX8A;ACTL6A;COX7A2L;NDUFAF8;NDUFAF5;NDUFAF6;NDUFAF3;NDUFAF4;NDUFAF1;NDUFAF2;MLST8;PRKACA;ATP5F1D;COX6C;ATP5ME;COX7C;COX7B;ATP5MF;ATP5PF;ATP5PB;COX6B1;NDUFAB1;NDUFA4L2;ATP5PO;PPARG;COX5A;NDUFA12;NDUFA10;NDUFA11;COX5B;ATP5F1A;ATP5F1B;ATP5F1C;HRAS;RPS6;SDHD;SDHB;UQCRQ;COX20;KDM1A;NDUFB11;NDUFB10;COX6A1;NRAS;NDUFV3;NDUFV2;NDUFV1;MAP2K3;COX17;COX16;COX19;ACTG1;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;COX14;CYC1;COX11;COX10;COA5;COA4;COA3;COA1;NDUFC2;NDUFC1;NDUFS8;NDUFS7;AKT1S1;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFB9;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;UQCRFS1;COA7;COA6;NDUFA9;SMARCC1;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;UQCRHL;RPS6KB2;SMARCD1;SMARCD2;RPS6KA1;SLC25A20	7	KEGG_2021_Human
RNA transport	95/186	1.08621226617836e-19	4.29053845140453e-18	3.98154081098688	173.85963372806	UBE2I;EIF1AX;ALYREF;UPF3B;UPF3A;SRRM1;RPP25L;EEF1A2;NUP93;CLNS1A;POP1;EIF1B;RPP25;TARDBP;RAN;GEMIN2;GEMIN4;CASC3;PNN;MAGOH;NUP85;TGS1;SAP18;NUP88;RAE1;RPP14;EIF2B5;EIF2B4;EIF2B3;RPP40;PYM1;EIF2S2;EIF2S1;EIF5;EIF4G1;GEMIN5;GEMIN6;RNPS1;GEMIN7;EIF4G2;POP7;POP5;EIF4EBP1;POP4;RPP30;PHAX;AAAS;NUP62;EIF4EBP3;EIF2B1;RPP38;EIF5B;UPF2;SEC13;NCBP2;ELAC2;NDC1;MAGOHB;DDX19A;NUP54;PABPC4;PABPC1;SEH1L;STRAP;RBM8A;NMD3;SMN1;EIF4E;PRMT5;THOC3;THOC6;RANGAP1;THOC7;KPNB1;XPOT;EIF3J;NUP35;EIF3I;EIF3G;TACC3;EIF3D;EIF3E;EIF3B;NUP37;EIF4A3;EIF4A1;NXT1;NXT2;NUP188;XPO1;SUMO2;XPO5;SUMO1;SUMO3;PAIP1	8	KEGG_2021_Human
Spliceosome	81/150	6.56868179355809e-19	2.26635192854644e-17	4.46825981682282	187.07175616133	PPIL1;ALYREF;CWC15;WBP11;HNRNPM;PHF5A;SNRPA;HNRNPK;SRSF3;SRSF4;HNRNPC;SNRNP27;SNRPF;PPIH;SNRPG;SRSF6;SRSF7;SNRPE;PPIE;SNRPB;SRSF9;SNRPC;SF3B5;SF3B6;SF3B4;SRSF1;SRSF2;HNRNPU;EFTUD2;MAGOH;SNRPD3;SNRPD2;SNRPD1;TXNL4A;BUD31;LSM2;LSM6;LSM5;LSM4;LSM3;LSM8;SNW1;LSM7;PRPF4;TCERG1;SNRNP70;DHX15;RBM17;NCBP2;HSPA8;CDC5L;HSPA2;PRPF40A;MAGOHB;PRPF19;USP39;DDX46;RBM8A;PQBP1;SNU13;U2AF1L4;PLRG1;CTNNBL1;BCAS2;SF3A2;SF3A3;THOC3;U2SURP;SNRNP40;PRPF31;RP9;SNRPA1;RBMX;SF3A1;EIF4A3;ISY1;U2AF2;PUF60;TRA2B;SNRPB2;HNRNPA1	9	KEGG_2021_Human
Proteasome	38/46	7.17199977388114e-19	2.26635192854644e-17	17.9630361849988	750.47647164573	ADRM1;PSMA6;PSMA7;PSMA4;PSMC6;PSMA5;SEM1;PSMA2;PSMC4;PSMA3;PSMC5;PSMC2;IFNG;PSMC3;PSME2;PSMC1;PSME3;PSMD11;PSMD13;PSMD12;POMP;PSMD14;PSMB7;PSMD9;PSMB5;PSMD7;PSMB6;PSMD8;PSMB3;PSMB4;PSMD6;PSMB1;PSMD3;PSMB2;PSMD4;PSMD1;PSMD2;PSMF1	10	KEGG_2021_Human
