Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Oxidative phosphorylation	65/133	6.19131788834941e-41	1.80786482339803e-38	14.0563822366891	1301.37979944336	ATP6V1E1;SDHB;SDHC;UQCRQ;UQCRC2;ATP6V0D1;NDUFB11;NDUFB10;UQCR10;UQCR11;NDUFV2;COX8A;ATP6V0C;ATP6V0B;ATP6AP1;COX7A2L;ATP6V1B2;ATP6V1D;COX17;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;ATP6V1F;ATP6V0A1;NDUFC1;ATP5F1E;COX6C;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;ATP5ME;COX7C;COX7B;NDUFB5;NDUFB4;NDUFB3;NDUFB1;UQCRFS1;COX4I1;ATP5MG;ATP5MF;ATP6V1G1;ATP5PF;ATP6V0E1;NDUFA8;ATP5PD;NDUFA5;ATP5PB;NDUFA4;NDUFA2;COX6B1;NDUFAB1;COX5A;NDUFA12;NDUFA10;COX5B;ATP5F1A;ATP5F1B;ATP5F1C	1	KEGG_2021_Human
Parkinson disease	86/249	3.31331974246149e-39	4.83744682399378e-37	7.84921981338646	695.46338700216	PSMC6;MAPK10;PSMC4;PSMC2;UQCRC2;PSMC1;CALM1;UQCR10;UQCR11;UBE2L6;UBE2L3;PSMD7;PSMD8;PSMD6;PSMD4;COX8A;COX7A2L;TXN;ATP5F1E;COX6C;UBE2G1;COX7C;COX7B;ATP5PF;ATP5PD;ATP5PB;COX6B1;TUBB4A;PSMA6;PSMA5;NDUFAB1;COX5A;NDUFA12;NDUFA10;COX5B;GNAI2;PSMB7;ATP5F1A;ATP5F1B;PSMB5;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;SDHB;SDHC;UQCRQ;NDUFB11;NDUFB10;PARK7;KIF5C;KIF5B;NDUFV2;EIF2S1;BCL2L1;GNAS;UBA1;TXN2;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;UBC;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;PSMD11;NDUFB5;NDUFB4;NDUFB3;NDUFB1;UQCRFS1;COX4I1;NDUFA8;NDUFA5;NDUFA4;NDUFA2;VDAC3;VDAC2	2	KEGG_2021_Human
Huntington disease	93/306	3.98827576863977e-37	3.88192174814271e-35	6.51470504514557	546.012344869494	PSMC6;MAPK10;PSMC4;PSMC2;UQCRC2;PSMC1;UQCR10;UQCR11;PSMD7;PSMD8;PSMD6;CREB3L3;PSMD4;AP2S1;COX8A;COX7A2L;ATP5F1E;COX6C;ACTR10;COX7C;COX7B;CLTA;ACTR1A;ATG101;ATP5PF;ATP5PD;ATP5PB;COX6B1;TUBB4A;PSMA6;PSMA5;NDUFAB1;PPARG;COX5A;NDUFA12;NDUFA10;AP2A1;COX5B;PSMB7;ATP5F1A;ATP5F1B;PSMB5;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;SDHB;SDHC;UQCRQ;NDUFB11;NDUFB10;KIF5C;KIF5B;NDUFV2;CREB3;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;AP2M1;WIPI1;WIPI2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;PSMD11;NDUFB5;NDUFB4;NDUFB3;NDUFB1;UQCRFS1;COX4I1;NDUFA8;NDUFA5;NDUFA4;NDUFA2;SOD1;VDAC3;VDAC2;BECN1;DCTN3;DCTN2;DCTN5;POLR2E;IFT57;POLR2L	3	KEGG_2021_Human
Amyotrophic lateral sclerosis	100/364	1.14003426151909e-35	8.32225010908936e-34	5.66826804631683	456.065559064699	BAD;PSMC6;CCS;PSMC4;PSMC2;UQCRC2;PSMC1;PFN1;OPTN;UQCR10;UQCR11;ACTB;PSMD7;PSMD8;PSMD6;PSMD4;COX8A;GABARAPL2;COX7A2L;GABARAP;ATP5F1E;COX6C;ACTR10;COX7C;COX7B;ACTR1A;ATG101;ATP5PF;ATP5PD;ATP5PB;COX6B1;TUBB4A;PSMA6;PSMA5;NDUFAB1;COX5A;NDUFA12;NDUFA10;COX5B;PSMB7;ATP5F1A;ATP5F1B;PSMB5;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;ANXA7;RAC1;BID;SDHB;SDHC;UQCRQ;SQSTM1;RAB1A;NDUFB11;NDUFB10;TANK;KIF5C;KIF5B;NDUFV2;CHCHD10;EIF2S1;BCL2L1;VCP;UQCRB;ACTG1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;WIPI1;WIPI2;NDUFC1;TNFRSF1B;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;PSMD11;NDUFB5;NDUFB4;NDUFB3;NDUFB1;UQCRFS1;COX4I1;NDUFA8;NDUFA5;NDUFA4;NDUFA2;SOD1;CAT;BECN1;DCTN3;DCTN2;DCTN5	4	KEGG_2021_Human
Prion disease	85/273	7.00684398509855e-35	4.09199688729756e-33	6.71182602751431	527.842100106699	BAD;PSMC6;MAPK10;PSMC4;PSMC2;HSPA1A;UQCRC2;PSMC1;UQCR10;UQCR11;PSMD7;PSMD8;PSMD6;CREB3L3;PSMD4;COX8A;COX7A2L;ATP5F1E;COX6C;COX7C;COX7B;STIP1;ATP5PF;ATP5PD;ATP5PB;COX6B1;TUBB4A;PSMA6;PSMA5;NDUFAB1;COX5A;RYR1;NDUFA12;NDUFA10;COX5B;PSMB7;ATP5F1A;ATP5F1B;PSMB5;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;RAC1;RAC2;SDHB;SDHC;UQCRQ;NDUFB11;NDUFB10;KIF5C;KIF5B;NDUFV2;PRNP;CYBA;EIF2S1;CREB3;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;PSMD11;NDUFB5;NDUFB4;NDUFB3;NDUFB1;UQCRFS1;COX4I1;NDUFA8;NDUFA5;NDUFA4;NDUFA2;SOD1;VDAC3;VDAC2	5	KEGG_2021_Human
Pathways of neurodegeneration	114/475	1.60332013720745e-34	7.80282466774292e-33	4.75476108033241	369.995616188815	BAD;PSMC6;CCS;PSMC4;PSMC2;UQCRC2;PSMC1;OPTN;PSMD7;PSMD8;PSMD6;PSMD4;GABARAPL2;GABARAP;CSNK1A1;ATG101;COX6B1;TUBB4A;PSMA6;PSMA5;NDUFA12;NDUFA10;PSMB7;PSMB5;PSMB6;PSMB3;PSMB4;PSMB1;BID;UQCRQ;SQSTM1;RAB1A;PARK7;TANK;BCL2L1;UQCRB;UQCRH;WIPI1;WIPI2;NDUFC1;TNFRSF1B;CDK5;NDUFB5;NDUFB4;NDUFB3;NDUFB1;COX4I1;NDUFA8;NDUFA5;NDUFA4;NDUFA2;BECN1;BAK1;MAPK10;CALM1;UQCR10;UQCR11;UBE2L6;UBE2L3;COX8A;COX7A2L;ATP5F1E;COX6C;UBE2G1;ACTR10;COX7C;COX7B;ACTR1A;ATP5PF;ATP5PD;ATP5PB;NDUFAB1;COX5A;RYR1;COX5B;ATP5F1A;ATP5F1B;ATP5F1C;RAC1;SDHB;SDHC;NDUFB11;NDUFB10;KIF5C;KIF5B;CAPN1;CAPN2;NDUFV2;PRNP;EIF2S1;UBA1;VCP;ATP5MC3;COX7A2;ATP5MC2;UBC;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;PSMD11;UQCRFS1;SOD1;CAT;VDAC3;VDAC2;KRAS;DCTN3;DCTN2;DCTN5;IFT57	6	KEGG_2021_Human
Thermogenesis	73/232	1.98863150889679e-30	8.29543429425518e-29	6.76114638527391	462.39551845463	UQCRC2;UQCR10;UQCR11;ACTB;CREB3L3;COX8A;COX7A2L;NDUFAF3;NDUFAF1;GRB2;ATP5F1E;COX6C;ATP5ME;COX7C;COX7B;ATP5MG;ATP5MF;ATP5PF;ATP5PD;ATP5PB;COX6B1;NDUFAB1;PPARG;COX5A;NDUFA12;NDUFA10;COX5B;ATP5F1A;RPTOR;ATP5F1B;ATP5F1C;SDHB;SDHC;UQCRQ;NDUFB11;NDUFB10;NDUFV2;CREB3;RHEB;GNAS;COX17;UQCRB;ACTG1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;COX14;COA3;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;SOS1;NDUFB5;NDUFB4;NDUFB3;NDUFB1;UQCRFS1;COX4I1;NDUFA8;NDUFA5;NDUFA4;NDUFA2;CPT1C;RPS6KB2;KRAS;RPS6KA1;SLC25A20	7	KEGG_2021_Human
Alzheimer disease	89/369	2.79087382913749e-27	1.01866894763518e-25	4.71022792678715	287.999551645187	BAD;PSMC6;MAPK10;PSMC4;PSMC2;UQCRC2;PSMC1;CALM1;UQCR10;UQCR11;PSMD7;PSMD8;PSMD6;PSMD4;COX8A;COX7A2L;PSENEN;CSNK1A1;ATP5F1E;COX6C;COX7C;COX7B;ATG101;ATP5PF;ATP5PD;ATP5PB;COX6B1;TUBB4A;PSMA6;PSMA5;NDUFAB1;COX5A;NDUFA12;NDUFA10;COX5B;PSMB7;ATP5F1A;ATP5F1B;PSMB5;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;BID;SDHB;SDHC;UQCRQ;NDUFB11;NDUFB10;KIF5C;KIF5B;CAPN1;CAPN2;NDUFV2;EIF2S1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;WIPI1;WIPI2;NDUFC1;NDUFS8;CDK5;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;PSMD11;RTN4;NDUFB5;NDUFB4;NDUFB3;NDUFB1;UQCRFS1;COX4I1;NDUFA8;NDUFA5;NDUFA4;NDUFA2;VDAC3;VDAC2;KRAS;GAPDH;BECN1	8	KEGG_2021_Human
Diabetic cardiomyopathy	63/203	4.8114085717699e-26	1.56103478106312e-24	6.58129439621152	383.664602684852	MAPK10;UQCRC2;PDHB;UQCR10;UQCR11;COX8A;COX7A2L;ATP5F1E;COX6C;COX7C;COX7B;ATP5PF;ATP5PD;ATP5PB;COX6B1;NDUFAB1;COX5A;NDUFA12;NDUFA10;COX5B;ATP5F1A;ATP5F1B;ATP5F1C;RAC1;RAC2;TGFB1;SDHB;SDHC;PPP1CA;UQCRQ;NDUFB11;NDUFB10;PPP1CC;PTPA;NDUFV2;CYBA;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;NDUFC1;TGFBR1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFB5;NDUFB4;NDUFB3;NDUFB1;UQCRFS1;COX4I1;NDUFA8;NDUFA5;NDUFA4;NDUFA2;VDAC3;VDAC2;GAPDH	9	KEGG_2021_Human
Non-alcoholic fatty liver disease	51/155	1.28818667175243e-22	3.76150508151709e-21	7.11843687977386	358.79510491641	TGFB1;SDHB;SDHC;MAPK10;UQCRQ;UQCRC2;NDUFB11;NDUFB10;UQCR10;UQCR11;NDUFV2;COX8A;COX7A2L;EIF2S1;UQCRB;COX7A2;UQCRH;IL6R;NDUFC1;COX6C;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;COX7C;COX7B;NDUFB5;NDUFB4;NDUFB3;NDUFB1;ADIPOR1;UQCRFS1;COX4I1;MLX;NDUFA8;NDUFA5;NDUFA4;NDUFA2;COX6B1;CDC42;NDUFAB1;PPARG;COX5A;NDUFA12;NDUFA10;COX5B;RAC1;BID	10	KEGG_2021_Human
