Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Parkinson disease	109/249	6.00666828379226e-40	1.82602715827285e-37	6.53711091477504	590.369974177208	PSMC4;PSMC5;PSMC3;BAX;PSMC1;UQCRC1;CALM2;CALM3;CALM1;UQCR10;UQCR11;UBE2L6;UBE2L3;PSMD9;PSMD7;PSMD8;PSMD4;COX8A;XBP1;TXN;UBE2J1;UBE2J2;TUBB;ATP5F1D;TUBB2A;COX6C;UBE2G1;COX7C;COX7B;ATP5PF;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA3;NDUFAB1;COX5A;NDUFA12;NDUFA10;TUBA1A;COX5B;GNAI2;PSMA8;GNAI3;PSMB7;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;SDHB;TUBA4A;UQCRQ;PPIF;NDUFB11;NDUFB10;PARK7;COX6A1;MFN2;NDUFV2;NDUFV1;SEM1;GNAS;TXN2;ATP5MC3;HTRA2;COX7A2;ATP5MC1;ATP5MC2;UQCRH;UBB;CYC1;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;PSMD11;NDUFB9;PSMD13;SLC25A4;NDUFB7;NDUFB6;PSMD14;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;NDUFA8;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;UQCRHL;VDAC3;VDAC2;VDAC1;SLC25A5	1	KEGG_2021_Human
Huntington disease	115/306	1.97294095663565e-34	2.99887025408619e-32	5.05517864993406	392.324164266568	PSMC4;PSMC5;PSMC3;TBPL1;BAX;PSMC1;UQCRC1;TFAM;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;CREB3L2;PSMD4;AP2S1;COX8A;TUBB;ATP5F1D;TUBB2A;COX6C;COX7C;COX7B;CLTB;ACTR1A;ATG101;ATP5PF;AP2B1;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA3;NDUFAB1;PLCB1;COX5A;NDUFA12;NDUFA10;TUBA1A;COX5B;PSMA8;PSMB7;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;SDHB;TUBA4A;UQCRQ;PPIF;NDUFB11;NDUFB10;COX6A1;NDUFV2;NDUFV1;TRAF2;SEM1;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;CYC1;AP2M1;GPX7;WIPI1;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;PSMD11;NDUFB9;PSMD13;SLC25A4;NDUFB7;NDUFB6;PSMD14;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;NDUFA8;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;UQCRHL;VDAC3;VDAC2;VDAC1;SLC25A5;DCTN3;DCTN1;POLR2C;POLR2D;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2K;POLR2L	2	KEGG_2021_Human
Amyotrophic lateral sclerosis	124/364	3.68267334821178e-32	3.73177565952127e-30	4.34450567002076	314.451340976838	BAD;NUP93;PSMC4;PSMC5;PSMC3;BAX;PSMC1;UQCRC1;PFN1;UQCR10;UQCR11;PSMD9;ACTB;PSMD7;PSMD8;NUP85;PSMD4;SIGMAR1;COX8A;XBP1;GABARAP;NUP62;SEC13;NDC1;TUBB;ATP5F1D;TUBB2A;COX6C;COX7C;COX7B;ACTR1A;ATG101;ATP5PF;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;HNRNPA2B1;PSMA3;NDUFAB1;COX5A;TOMM40;NDUFA12;NDUFA10;TUBA1A;COX5B;PSMA8;PSMB7;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;RAB8A;RAC1;BID;ALYREF;SDHB;TUBA4A;UQCRQ;SRSF3;SRSF7;NDUFB11;NDUFB10;TNF;TANK;COX6A1;NDUFV2;NDUFV1;MAP2K3;NUP153;TRAF2;SEM1;ACTG1;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;CYC1;GPX7;WIPI1;NDUFC1;TNFRSF1A;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;PSMD11;NDUFB9;PSMD13;SEH1L;NDUFB7;NDUFB6;PSMD14;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;CASP1;NDUFA8;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;UQCRHL;VDAC1;NUP37;NXT1;DCTN3;DCTN1;HNRNPA3;HNRNPA1	3	KEGG_2021_Human
Prion disease	99/273	2.42066216471266e-28	1.83970324518162e-26	4.74542025862069	301.753403868009	BAD;PSMC4;PSMC5;PSMC3;BAX;PSMC1;UQCRC1;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;CREB3L2;PSMD4;COX8A;TUBB;ATP5F1D;TUBB2A;COX6C;COX7C;COX7B;STIP1;ATP5PF;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA3;NDUFAB1;COX5A;NDUFA12;NDUFA10;TUBA1A;COX5B;PSMA8;PSMB7;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;RAC1;SDHB;TUBA4A;UQCRQ;PPIF;NDUFB11;NDUFB10;TNF;COX6A1;NDUFV2;NDUFV1;SEM1;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;CYC1;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;PSMD11;NDUFB9;PSMD13;SLC25A4;NDUFB7;NDUFB6;PSMD14;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;NDUFA8;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;UQCRHL;VDAC3;VDAC2;VDAC1;SLC25A5;PIK3CD;CCL5;MAPK1	4	KEGG_2021_Human
Alzheimer disease	118/369	8.10725082872456e-28	4.92920850386453e-26	3.9393006093162	245.732089959699	BAD;PSMC4;PSMC5;PSMC3;PSMC1;UQCRC1;CALM2;CALM3;CALM1;APP;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;PSMD4;COX8A;XBP1;TUBB;ATP5F1D;TUBB2A;COX6C;COX7C;COX7B;ATG101;FADD;ATP5PF;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA3;NDUFAB1;PLCB1;COX5A;NDUFA12;NDUFA10;TUBA1A;COX5B;PSMA8;PSMB7;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;HRAS;BID;SDHB;TUBA4A;UQCRQ;PPIF;PPID;NDUFB11;NDUFB10;TNF;COX6A1;NRAS;NDUFV2;NDUFV1;TRAF2;NFKB1;SEM1;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;CYC1;EIF2AK2;WIPI1;NDUFC1;TNFRSF1A;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;PSMD11;NDUFB9;PSMD13;SLC25A4;NDUFB7;NDUFB6;PSMD14;NDUFB4;NDUFB3;NDUFB2;NDUFB1;APH1A;CASP7;UQCRFS1;NAE1;NDUFA8;NDUFA6;CHUK;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;UQCRHL;VDAC3;VDAC2;VDAC1;SLC25A5;GAPDH;ATP2A3;PIK3CD;HSD17B10;MAPK1	5	KEGG_2021_Human
Pathways of neurodegeneration	136/475	1.51207568605313e-26	7.66118347600255e-25	3.37377829903686	200.583700981857	BAD;PSMC4;PSMC5;PSMC3;BAX;PSMC1;UQCRC1;PSMD9;PSMD7;PSMD8;PSMD4;SIGMAR1;PRKCB;GABARAP;TUBB2A;ATG101;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA3;PLCB1;NDUFA12;NDUFA10;TUBA1A;PSMA8;PSMB7;TUBA1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;BID;TUBA4A;UQCRQ;PARK7;TNF;TANK;NRAS;MFN2;MAP2K3;TRAF2;NFKB1;FASLG;UQCRH;GPX7;WIPI1;NDUFC1;TNFRSF1A;NDUFB9;SLC25A4;NDUFB7;NDUFB6;NDUFB4;NDUFB3;NDUFB2;NDUFB1;NDUFA8;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SLC25A5;HSD17B10;BAK1;CALM2;CALM3;CALM1;APP;UQCR10;UQCR11;UBE2L6;UBE2L3;COX8A;XBP1;UBE2J1;UBE2J2;TUBB;ATP5F1D;COX6C;UBE2G1;COX7C;COX7B;ACTR1A;FADD;ATP5PF;NDUFAB1;COX5A;TOMM40;COX5B;ATP5F1C;RAB8A;HRAS;RAC1;SDHB;PPIF;PPID;NDUFB11;NDUFB10;COX6A1;NDUFV2;NDUFV1;SEM1;ATP5MC3;HTRA2;COX7A2;ATP5MC1;ATP5MC2;UBB;CYC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;PSMD11;PSMD13;PSMD14;CASP7;UQCRFS1;UQCRHL;VDAC3;VDAC2;VDAC1;DCTN3;ATP2A3;DCTN1;MAPK1	6	KEGG_2021_Human
Spliceosome	65/150	5.17731014849037e-24	2.24843183591582e-22	6.3086453593553	338.255411270418	PPIL1;ALYREF;CWC15;WBP11;PHF5A;SNRPA;SRSF3;SRSF4;HNRNPC;SNRNP27;SNRPF;PPIH;SNRPG;SRSF6;SRSF7;SNRPE;PPIE;SNRPB;SRSF9;SNRPC;SF3B5;SF3B6;SF3B4;SRSF1;SRSF2;MAGOH;SNRPD3;SNRPD2;SNRPD1;SF3B2;TXNL4A;PRPF38A;BUD31;LSM2;LSM6;LSM5;LSM4;LSM3;LSM8;LSM7;SNRNP70;CCDC12;RBM17;MAGOHB;PRPF18;PRPF19;USP39;DDX46;RBM8A;SNU13;BCAS2;SF3A2;SF3A3;SNRNP40;PRPF31;SNRPA1;RBMX;EIF4A3;DDX23;U2AF2;PUF60;TRA2B;SNRPB2;HNRNPA3;HNRNPA1	7	KEGG_2021_Human
DNA replication	30/36	1.69399851181506e-23	6.43719434489722e-22	40.7679963319578	2137.56248116479	RFC4;RFC5;RFC2;LIG1;RFC3;RPA2;RPA3;RPA1;RNASEH1;POLA1;POLA2;POLE3;POLE4;MCM4;MCM5;DNA2;SSBP1;MCM7;RNASEH2A;MCM2;MCM3;PCNA;FEN1;RNASEH2C;RNASEH2B;PRIM2;POLE;POLD1;POLD2;POLD3	8	KEGG_2021_Human
Oxidative phosphorylation	60/133	2.2133995074308e-23	7.47637166954403e-22	6.76945415639747	353.128085733583	PPA1;SDHB;UQCRQ;UQCRC1;NDUFB11;NDUFB10;UQCR10;UQCR11;COX6A1;NDUFV2;NDUFV1;COX8A;ATP6V0B;ATP6V1B2;COX17;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;ATP6V1F;CYC1;NDUFC1;ATP5F1D;COX6C;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;ATP5ME;COX7C;NDUFB9;COX7B;NDUFB7;NDUFB6;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;ATP5MG;ATP5MF;ATP5PF;NDUFA8;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6B1;UQCRHL;NDUFAB1;COX5A;NDUFA12;NDUFA10;COX5B;ATP5F1C	9	KEGG_2021_Human
Non-alcoholic fatty liver disease	65/155	4.69453641707954e-23	1.42713907079218e-21	5.95648234441338	306.24097088398	TGFB1;PRKAB1;SDHB;UQCRQ;BAX;UQCRC1;NDUFB11;NDUFB10;UQCR10;TNF;UQCR11;COX6A1;NDUFV2;NDUFV1;COX8A;XBP1;TRAF2;NFKB1;FASLG;COX7A2;UQCRH;CYC1;NDUFC1;COX6C;TNFRSF1A;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;COX7C;NDUFB9;COX7B;GSK3A;NDUFB7;NDUFB6;NDUFB4;NDUFB3;NDUFB2;NDUFB1;ADIPOR1;ADIPOR2;CASP7;UQCRFS1;MLX;NDUFA8;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6B1;CDC42;UQCRHL;NDUFAB1;COX5A;NDUFA12;NDUFA10;PIK3CD;COX5B;RAC1;BID	10	KEGG_2021_Human
