Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Protein processing in endoplasmic reticulum	43/171	6.56044407459705e-11	1.96157277830452e-08	3.67206772713598	86.1003590408505	SEC24C;DNAJB12;HSPA1A;PREB;PLAA;PRKN;ATF6B;UBXN2A;UBE2D1;RRBP1;XBP1;EDEM2;DDOST;HYOU1;STT3A;CUL1;HSPH1;SEC31A;SEC63;SIL1;SEC62;EIF2AK2;EIF2AK1;RAD23B;UBE2G2;DNAJC3;BCL2;NFE2L2;SAR1A;RPN1;RPN2;SSR1;MAN1A2;UBXN4;BCAP31;DNAJA2;SEC23B;PRKCSH;HERPUD1;GANAB;OS9;SEC61A1;UBQLN1	1	KEGG_2021_Human
RNA transport	43/186	1.13774012401757e-09	1.70092148540627e-07	3.28417190511053	67.6349649365962	NUP210;SRRM1;NUP93;CYFIP2;CASC3;NUP85;TGS1;EIF2B5;EIF2B4;EIF2B3;EIF2S3;EIF5;EIF4G1;EIF4G3;EIF4G2;POP5;AAAS;GLE1;TPR;POM121C;RPP38;EIF5B;UPF2;NCBP2;ELAC2;NUP50;NUP54;NUP58;PABPC4;EIF4B;SEH1L;FXR1;EIF3A;THOC2;THOC3;THOC5;RANGAP1;KPNB1;XPOT;EIF4A2;EIF4A1;NUP107;XPO1	2	KEGG_2021_Human
Viral carcinogenesis	45/203	1.96217975053446e-09	1.95563915136601e-07	3.11180799145951	62.3892914773344	SND1;ACTN1;SP100;HLA-C;HLA-A;HLA-B;HLA-E;GRB2;KAT2B;CCR4;GTF2H3;DDB1;IL6ST;RELA;ATF6B;GTF2B;UBE3A;GTF2E2;NRAS;CCND2;TRAF1;TRAF3;NFKB1;NFKB2;CREB1;MDM2;EIF2AK2;RBL1;CDK6;IRF3;CDK2;YWHAG;UBR4;CHD4;CASP3;TBP;CDC42;DNAJA3;HDAC3;HDAC2;PIK3CD;HDAC7;HDAC8;POLB;MAPK1	3	KEGG_2021_Human
Spliceosome	36/150	8.80958523367495e-09	6.58516496217203e-07	3.44000504556778	63.8032372236699	CHERP;HSPA1A;SRSF6;SRSF8;SF3B3;SRSF1;HNRNPU;DHX38;SF3B2;PRPF6;LSM8;SNRNP200;TCERG1;SNRNP70;DHX15;DHX16;CCDC12;NCBP2;PRPF40A;SLU7;USP39;DDX46;DDX42;PLRG1;THOC2;THOC3;CDC40;U2SURP;XAB2;RBMX;SF3A1;DDX23;U2AF2;SRSF10;HNRNPA3;SMNDC1	4	KEGG_2021_Human
T cell receptor signaling pathway	27/104	1.10818914583835e-07	6.62697109211335e-06	3.80699038744331	60.9703534281949	CD4;RELA;NRAS;AKT2;GRAP2;MAP3K7;CARD11;NFKB1;GRB2;RASGRP1;NFATC3;NFATC1;VAV1;PTPRC;CD247;ITK;SOS1;PPP3CB;PPP3CC;ICOS;PDPK1;CDC42;LCK;ZAP70;PIK3CD;MAPK1;NCK1	5	KEGG_2021_Human
Endocytosis	46/252	6.32685341538635e-07	3.15288195200086e-05	2.43477472099814	34.75225207891	PML;HSPA1A;IL2RG;RAB11FIP1;HLA-C;HLA-A;VPS37B;HLA-B;ARFGAP2;HLA-E;ARFGAP3;TFRC;VPS26B;CLTC;SNX4;SNX1;EPS15;AP2B1;SNX12;USP8;RNF41;ACAP2;CAPZA1;STAMBP;KIF5B;SMAD2;VTA1;HGS;ARPC4;CHMP7;RAB5A;RAB5B;MDM2;TSG101;SH3KBP1;ACTR3;ACTR2;TGFBR1;CDC42;SMAP1;RAB10;SMAP2;WIPF1;VPS36;VPS35;CYTH2	6	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	41/219	1.29176403443933e-06	5.51767780424798e-05	2.50782262856525	34.0048254590685	CD4;TLN1;IL2RG;CDC23;AKT2;E2F3;HLA-C;HLA-A;HLA-B;HLA-E;ANAPC10;NFATC3;NFATC1;KAT2B;ATM;PPP3CB;PPP3CC;XPO1;RELA;ATF6B;CRTC2;NRAS;CCND2;SMAD2;NFKB1;NFKB2;CREB1;SLC2A1;TGFBR1;TNFRSF1A;CDK2;TBP;LCK;ANAPC5;ANAPC7;ANAPC2;ITGB2;PIK3CD;ITGAL;POLB;MAPK1	7	KEGG_2021_Human
Epstein-Barr virus infection	38/202	2.76082743502098e-06	0.000103185925383909	2.52014719007418	32.2578339522503	RUNX3;PSMC6;AKT2;E2F3;GADD45B;HLA-C;HLA-A;HLA-B;HLA-E;TBK1;NCOR2;TAP1;FAS;RELA;CCND2;CIR1;MAP3K7;TRAF3;NFKB1;NFKB2;MAVS;TAB2;MDM2;EIF2AK2;CDK6;OAS2;OAS3;IRF3;CDK2;BCL2;CD247;PSMD12;PSMD14;IRAK1;CASP3;HDAC2;PIK3CD;ITGAL	8	KEGG_2021_Human
Measles	29/139	5.07994606619463e-06	0.00015966029704682	2.86051746582773	34.8703083691612	MX1;FAS;HSPA1A;RELA;IL2RG;RCHY1;CCND2;AKT2;MAP3K7;TRAF3;NFKB1;MAVS;TAB2;TBK1;EIF2AK2;MSN;EIF2AK1;CDK6;OAS2;OAS3;IRF3;CDK2;BCL2;ADAR;IRAK1;CASP3;CSNK2A1;CD46;PIK3CD	9	KEGG_2021_Human
Human papillomavirus infection	53/331	5.8399989700808e-06	0.00015966029704682	2.07923467521382	25.0563995093799	MX1;MAML2;AKT2;HLA-C;HLA-A;HLA-B;HLA-E;GRB2;PATJ;TBK1;ATP6V1C1;CSNK1A1;ATM;BCAP31;CTNNB1;LFNG;TICAM1;MFNG;FAS;RELA;UBE3A;NRAS;CCND2;TRAF3;NFKB1;CREB1;TCF7;MDM2;ATP6V1A;NOTCH2;EIF2AK2;TNFRSF1A;IRF1;RBL1;CDK6;IRF3;CDK2;ITGA6;SOS1;UBR4;CHD4;CASP3;TBP;PPP2R3C;MTOR;CDC42;RPS6KB1;HDAC2;TCIRG1;PIK3CD;PPP2R2A;MAPK1;ITGB7	10	KEGG_2021_Human
mRNA surveillance pathway	23/98	6.13629713211034e-06	0.00015966029704682	3.32191835116924	39.8673024015557	CPSF6;CPSF7;CPSF3;SRRM1;PPP1CB;WDR82;CASC3;CLP1;MSI2;GLE1;CSTF1;PAPOLA;UPF2;NCBP2;WDR33;ETF1;PABPC4;HBS1L;SYMPK;PPP2R3C;PPP2R2A;CSTF2T;FIP1L1	11	KEGG_2021_Human
Salmonella infection	43/249	6.40777111893593e-06	0.00015966029704682	2.27187678898975	27.1671005227487	DYNC1LI1;LEF1;CYFIP2;AHNAK;RALA;AKT2;VPS16;PTPRC;EXOC5;ACTR10;SNX9;DYNC1I2;PKN1;DYNC1H1;CTNNB1;ABI1;ARL8B;RELA;KIF5B;MAP3K7;KPNA4;M6PR;NFKB1;ARPC4;TCF7;TAB2;RAB5A;RAB5B;FBXO22;ACTR3;ACTR2;TNFRSF1A;BCL2;IRAK1;CASP3;DYNLT3;CDC42;DCTN6;DCTN1;PIK3CD;PIK3CG;MAPK1;CYTH2	12	KEGG_2021_Human
Cellular senescence	31/156	7.02218574544403e-06	0.000161510272145213	2.69185185185185	31.9426877985736	HUS1;HIPK2;PPP1CB;PPID;RELA;ZFP36L1;NRAS;CCND2;AKT2;E2F3;SMAD2;GADD45B;HLA-C;HLA-A;HLA-B;NFKB1;HLA-E;MDM2;RASSF5;NFATC3;NFATC1;TGFBR1;RBL1;CDK6;CDK2;ATM;PPP3CB;PPP3CC;MTOR;PIK3CD;MAPK1	13	KEGG_2021_Human
Yersinia infection	28/137	1.10619221663869e-05	0.000234847448486326	2.78570842428321	31.7905095035605	TICAM1;CD4;RELA;ROCK1;CRKL;AKT2;MAP3K7;NFKB1;ARPC4;TAB2;TBK1;ACTR3;ACTR2;NFATC3;NFATC1;VAV1;IRF3;ARHGEF1;IRAK1;WASF2;CDC42;LCK;ZAP70;PKN1;WIPF1;PIK3CD;RPS6KA3;MAPK1	14	KEGG_2021_Human
Various types of N-glycan biosynthesis	13/39	1.17816445728926e-05	0.000234847448486326	5.39864066193853	61.2689989404392	ALG3;ALG1;ALG13;ALG12;DDOST;MGAT4A;STT3A;B4GALT3;RPN1;HEXB;RPN2;MAN1A2;MGAT1	15	KEGG_2021_Human
