Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	62/158	1.33800186909653e-33	3.90696545776187e-31	10.06873606466	762.144223764528	RPS9;RPL24;RPS7;MRPS18C;FAU;RPL26;RPL28;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;MRPL10;RPS29;RPS28;RPS23;RPS25;RPS24;RPL5;RPL3;RPL31;RPL30;RPL4;RPL34;RPL9;RPL7;RPL8;MRPL20;RPS18;RPS19;RPL37;RPL36;RPL39;RPS11;RPS14;RPS13;MRPL28;RPL13A;MRPS6;RPL37A;MRPS14;MRPS15;RPS27L;MRPL33;RPS15A;RPS27A;MRPS21;RPL35A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL7A	1	KEGG_2021_Human
Oxidative phosphorylation	50/133	2.60398529525227e-26	3.80181853106832e-24	9.30493497167478	548.155294883696	SDHC;UQCRQ;UQCRC2;ATP6V0D1;NDUFB11;NDUFB10;UQCR10;UQCR11;NDUFV2;COX7A2L;ATP6V1D;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;ATP6V1F;NDUFC1;ATP5F1D;ATP5F1E;COX6C;NDUFS8;NDUFS5;NDUFS2;ATP5ME;COX7C;COX7B;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;COX4I1;ATP5MG;ATP5MF;ATP6V1G1;ATP5PF;ATP6V0E1;NDUFA8;ATP5PD;ATP5PB;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6B1;COX5A;NDUFA12;COX5B;ATP5F1C	2	KEGG_2021_Human
Coronavirus disease	62/232	4.45808333301418e-23	4.33920111080047e-21	5.66330906944718	291.460718667983	RPL24;MAPK13;RPL26;RPL28;RPL29;RPL11;RPL10;RPL13;C3AR1;RPL12;RPL36AL;RPL19;RPL18;RPL41;RPS27;RPS29;RPS28;RPS23;RPS25;RPS24;RPL5;RPL3;RPL31;RPL30;RPL4;RPL34;RPL9;RPL7;RPL8;RPS18;RPS19;RPL37;RPL36;RPL39;RPS11;RPS14;RPS13;JUN;RPS27L;RPS15A;RPS27A;RPLP0;RPLP2;RPLP1;IKBKE;RPS9;RPS7;FAU;CSF2;RPS2;RPS3;ISG15;RPL13A;NFKBIA;RPL37A;CXCL8;CASP1;RPL35A;UBA52;RPL10A;RPS4X;RPL7A	3	KEGG_2021_Human
Diabetic cardiomyopathy	57/203	1.80730311629509e-22	1.31933127489541e-20	6.04503096734456	302.644694831226	MAPK13;UQCRC2;PDHB;UQCR10;UQCR11;COX7A2L;ATP5F1D;ATP5F1E;COX6C;COX7C;COX7B;ATP5PF;PPARA;ATP5PD;ATP5PB;COX6B1;COX5A;NDUFA12;COX5B;ATP5F1C;RAC1;RAC2;SDHC;PPP1CA;UQCRQ;NDUFB11;NDUFB10;NDUFV2;CYBA;UQCRB;NCF4;ATP5MC3;COX7A2;ATP5MC2;UQCRH;MPC2;NDUFC1;MMP9;NDUFS8;NDUFS5;NDUFS2;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;COX4I1;NDUFA8;NOS3;NDUFA4;NDUFA3;NDUFA2;NDUFA1;VDAC3;SLC25A6;GAPDH;PLN	4	KEGG_2021_Human
Thermogenesis	57/232	2.04332626537545e-19	1.19330253897926e-17	5.03541810396098	216.696890555691	MAPK13;UQCRC2;UQCR10;UQCR11;ACTB;COX7A2L;NDUFAF3;ATP5F1D;ATP5F1E;COX6C;ATP5ME;COX7C;COX7B;ATP5MG;ATP5MF;ATP5PF;ATP5PD;ATP5PB;COX6B1;PPARG;COX5A;NDUFA12;COX5B;ATP5F1C;SDHC;UQCRQ;NDUFB11;NDUFB10;NDUFV2;GNAS;COX16;UQCRB;ACTG1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;COX14;NDUFC1;NDUFS8;NDUFS5;ZNF516;NDUFS2;SOS1;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;COX4I1;NDUFA8;NDUFA4;NDUFA3;NDUFA2;NDUFA1;RPS6KA1;SLC25A20	5	KEGG_2021_Human
Parkinson disease	59/249	3.14769722049663e-19	1.53187931397503e-17	4.8047407927659	204.693708354028	UQCRC2;CALM3;UQCR10;UQCR11;UBE2L3;COX7A2L;TXN;DUSP1;ATP5F1D;ATP5F1E;COX6C;MAPT;COX7C;COX7B;RPS27A;ATP5PF;ATP5PD;ATP5PB;COX6B1;COX5A;NDUFA12;COX5B;PSMB5;ATP5F1C;PSMB1;SDHC;UQCRQ;NDUFB11;NDUFB10;PARK7;NDUFV2;SEM1;BCL2L1;GNAS;TXN2;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;UBC;NDUFC1;NDUFS8;NDUFS5;NDUFS2;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;COX4I1;NDUFA8;NDUFA4;NDUFA3;NDUFA2;NDUFA1;VDAC3;SLC25A6;UBA52	6	KEGG_2021_Human
Huntington disease	61/306	5.61096702304555e-16	2.34057481532757e-14	3.84743150392989	135.108860924402	UQCRC2;STX1A;UQCR10;UQCR11;AP2S1;COX7A2L;ATP5F1D;ATP5F1E;COX6C;COX7C;COX7B;CLTB;CLTA;ACTR1B;ATP5PF;ATP5PD;ATP5PB;AP2B1;COX6B1;PPARG;COX5A;NDUFA12;COX5B;PSMB5;ATP5F1C;PSMB1;SDHC;UQCRQ;NDUFB11;NDUFB10;NDUFV2;SEM1;GNAQ;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;AP2M1;WIPI1;NDUFC1;NDUFS8;NDUFS5;NDUFS2;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;COX4I1;NDUFA8;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SOD1;VDAC3;SLC25A6;BECN1;DCTN2;POLR2L	7	KEGG_2021_Human
Amyotrophic lateral sclerosis	67/364	1.35419665143647e-15	4.49032040018369e-14	3.49369711670299	119.608705187821	MAPK13;CCS;UQCRC2;PFN1;OPTN;UQCR10;UQCR11;ACTB;GABARAPL2;COX7A2L;GABARAP;ATP5F1D;ATP5F1E;COX6C;COX7C;COX7B;ACTR1B;ATP5PF;ATP5PD;ATP5PB;COX6B1;COX5A;NDUFA12;COX5B;PSMB5;ATP5F1C;PSMB1;RAC1;SDHC;UQCRQ;SQSTM1;NDUFB11;NDUFB10;TANK;NDUFV2;CHCHD10;SEM1;BCL2L1;UQCRB;ACTG1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;WIPI1;NDUFC1;TNFRSF1B;NDUFS8;NDUFS5;NDUFS2;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;COX4I1;CASP1;NDUFA8;NDUFA4;NDUFA3;NDUFA2;NDUFA1;ANXA11;SOD1;CAT;BECN1;DCTN2	8	KEGG_2021_Human
Pathways of neurodegeneration	79/475	1.44096255518947e-15	4.49032040018369e-14	3.10427001139469	106.083662782149	TPTEP2-CSNK1E;CCS;UQCRC2;OPTN;GABARAPL2;GABARAP;CSNK1A1;RPS27A;COX6B1;NDUFA12;PSMB5;PSMB1;UQCRQ;SQSTM1;CSF1;PARK7;TANK;BCL2L1;UQCRB;UQCRH;WIPI1;NDUFC1;TNFRSF1B;CDK5;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;COX4I1;NDUFA8;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SLC25A6;UBA52;BECN1;MAPK13;CALM3;STX1A;UQCR10;UQCR11;UBE2L3;COX7A2L;ATP5F1D;ATP5F1E;COX6C;MAPT;COX7C;COX7B;ACTR1B;ATP5PF;ATP5PD;ATP5PB;COX5A;COX5B;ATP5F1C;RAC1;SDHC;NDUFB11;NDUFB10;CAPN1;CAPN2;NDUFV2;PRNP;SEM1;GNAQ;ATP5MC3;COX7A2;ATP5MC2;UBC;NDUFS8;NDUFS5;NDUFS2;SOD1;CAT;VDAC3;DCTN2	9	KEGG_2021_Human
Non-alcoholic fatty liver disease	41/155	1.53778095896702e-15	4.49032040018369e-14	5.50496619527455	187.765786896973	SDHC;MAPK13;UQCRQ;UQCRC2;NDUFB11;NDUFB10;UQCR10;UQCR11;NDUFV2;COX7A2L;UQCRB;COX7A2;UQCRH;JUN;NDUFC1;COX6C;NDUFS8;NDUFS5;NDUFS2;CXCL8;COX7C;COX7B;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;COX4I1;MLX;NDUFA8;PPARA;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6B1;PPARG;COX5A;NDUFA12;COX5B;RAC1	10	KEGG_2021_Human
Prion disease	56/273	2.43985575058537e-15	6.47670799246298e-14	3.97724223069078	133.8216229386	MAPK13;HSPA1A;UQCRC2;UQCR10;UQCR11;COX7A2L;ATP5F1D;ATP5F1E;COX6C;COX7C;COX7B;ATP5PF;ATP5PD;ATP5PB;COX6B1;COX5A;NDUFA12;COX5B;PSMB5;ATP5F1C;PSMB1;RAC1;RAC2;SDHC;UQCRQ;NDUFB11;NDUFB10;NDUFV2;PRNP;CYBA;SEM1;UQCRB;NCF4;ATP5MC3;COX7A2;ATP5MC2;UQCRH;NDUFC1;NDUFS8;NDUFS5;NDUFS2;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;COX4I1;NDUFA8;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SOD1;VDAC3;SLC25A6;FYN	11	KEGG_2021_Human
Alzheimer disease	61/369	3.43261494409319e-12	8.3526963639601e-11	3.05003309138647	80.5138547875117	TPTEP2-CSNK1E;UQCRC2;CALM3;UQCR10;UQCR11;COX7A2L;CSNK1A1;ATP5F1D;ATP5F1E;COX6C;MAPT;COX7C;COX7B;ATP5PF;ATP5PD;ATP5PB;COX6B1;COX5A;NDUFA12;COX5B;PSMB5;ATP5F1C;PSMB1;SDHC;UQCRQ;NDUFB11;CSF1;NDUFB10;CAPN1;CAPN2;NDUFV2;SEM1;GNAQ;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;WIPI1;NDUFC1;NDUFS8;CDK5;NDUFS5;NDUFS2;RTN4;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;APH1B;COX4I1;NDUFA8;NDUFA4;NDUFA3;NDUFA2;NDUFA1;VDAC3;SLC25A6;GAPDH;BECN1	12	KEGG_2021_Human
