Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Parkinson disease	131/249	6.70014261334094e-48	2.05024363968233e-45	7.16103293288749	777.845401658406	PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;CALM2;CALM3;CALM1;UQCR10;UQCR11;UBE2L6;UBE2L3;PSMD9;PSMD7;PSMD8;PSMD6;PSMD3;PSMD4;PSMD1;PSMD2;COX8A;COX7A2L;TXN;UBE2J2;TUBB;ATP5F1D;TUBB2A;ATP5F1E;COX6C;UBE2G1;COX7C;COX7B;ATP5PF;ATP5PD;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA3;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA10;TUBA1A;COX5B;GNAI2;GNAI3;PSMB7;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;SDHB;SDHC;SDHA;TUBA4A;UQCRQ;NDUFB11;NDUFB10;PARK7;COX6A1;KIF5B;NDUFV3;NDUFV2;EIF2S1;SEM1;GNAS;TXN2;UQCRB;ATP5MC3;HTRA2;COX7A2;ATP5MC2;UQCRH;UBC;UBB;CYC1;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;NDUFS2;NFE2L2;PSMD11;NDUFB9;PSMD13;NDUFB8;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;CASP9;UQCRFS1;COX4I1;NDUFA8;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;UQCRHL;VDAC3;VDAC2;SLC25A6;UBA52;SLC25A5	1	KEGG_2021_Human
Huntington disease	145/306	1.04080965381867e-45	1.59243877034256e-43	5.82551930600602	603.385911581736	PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;TBPL1;UQCRC2;BAX;PSMC1;UQCRC1;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;PSMD6;PSMD3;CREB3L3;PSMD4;NRBF2;PSMD1;AP2S1;PSMD2;COX8A;COX7A2L;RCOR1;TUBB;ATP5F1D;TUBB2A;ATP5F1E;COX6C;ACTR10;COX7C;COX7B;CLTB;CLTA;ACTR1A;ACTR1B;ATG101;ATP5PF;ATP5PD;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA3;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA10;AP2A1;TUBA1A;COX5B;PSMB7;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;SDHB;SDHC;SDHA;TUBA4A;UQCRQ;NDUFB11;NDUFB10;COX6A1;KIF5B;NDUFV3;NDUFV2;TRAF2;CREB3;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;AP2M1;WIPI1;NDUFC2;NDUFC1;SP1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;NDUFS2;PSMD11;NDUFB9;PSMD13;NDUFB8;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;CASP9;UQCRFS1;COX4I1;NDUFA8;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SOD1;UQCRHL;VDAC3;VDAC2;SLC25A6;SLC25A5;DCTN6;DCTN3;HDAC1;DCTN2;DCTN5;POLR2C;POLR2D;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L	2	KEGG_2021_Human
Prion disease	132/273	6.52443404163837e-43	6.65492272247114e-41	6.03282215977519	586.001829057417	BAD;MAPK13;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;HSPA1A;UQCRC2;BAX;PSMC1;UQCRC1;HSPA1B;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;PSMD6;PSMD3;CREB3L3;PSMD4;PSMD1;PSMD2;COX8A;COX7A2L;CSNK2B;PPP3R1;TUBB;ATP5F1D;TUBB2A;ATP5F1E;COX6C;COX7C;COX7B;STIP1;PPP3CB;ATP5PF;ATP5PD;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA3;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA10;TUBA1A;COX5B;PSMB7;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;RAC1;RAC2;SDHB;SDHC;SDHA;TUBA4A;UQCRQ;NDUFB11;NDUFB10;COX6A1;KIF5B;NDUFV3;NDUFV2;PRNP;CYBA;EIF2S1;CREB3;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;HSPA8;HSPA2;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;NDUFS2;PSMD11;NDUFB9;PSMD13;NDUFB8;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;CASP9;UQCRFS1;COX4I1;NDUFA8;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SOD1;UQCRHL;VDAC3;VDAC2;SLC25A6;SLC25A5;MAPK3;MAPK1	3	KEGG_2021_Human
Amyotrophic lateral sclerosis	152/364	1.57239930965525e-39	1.20288547188627e-37	4.63611449888801	414.228559421326	BAD;MAPK13;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;PFN1;OPTN;UQCR10;UQCR11;PSMD9;ACTB;PSMD7;PSMD8;PSMD6;PSMD3;PSMD4;NRBF2;PSMD1;PSMD2;COX8A;GABARAPL2;COX7A2L;GABARAP;GLE1;PPP3R1;NUP62;SEC13;NDC1;TUBB;ATP5F1D;TUBB2A;ATP5F1E;COX6C;ACTR10;COX7C;COX7B;ACTR1A;PPP3CB;ACTR1B;ATG101;ATP5PF;ATP5PD;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;HNRNPA2B1;PSMA3;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA10;TUBA1A;COX5B;PSMB7;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;ANXA7;RAB8A;RAC1;BID;ALYREF;SDHB;SDHC;SDHA;TUBA4A;UQCRQ;SRSF3;RAB1A;NDUFB11;NDUFB10;TANK;COX6A1;KIF5B;NDUFV3;NDUFV2;TRAF2;EIF2S1;SEM1;UQCRB;ACTG1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;WIPI1;NDUFC2;NDUFC1;NUP50;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;NDUFS2;PSMD11;NDUFB9;PSMD13;NDUFB8;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;CASP9;UQCRFS1;COX4I1;NDUFA8;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;ANXA11;SOD1;UQCRHL;NUP35;NUP37;DCTN6;HDAC6;NXT2;DCTN3;DCTN2;DCTN5;HNRNPA3;HNRNPA1	4	KEGG_2021_Human
Oxidative phosphorylation	77/133	1.97338545352807e-32	1.20771189755918e-30	8.72375231053604	636.859849182512	ATP6V1E1;SDHB;SDHC;SDHA;PPA2;UQCRQ;UQCRC2;UQCRC1;ATP6V0D1;NDUFB11;NDUFB10;UQCR10;UQCR11;COX6A1;NDUFV3;NDUFV2;COX8A;ATP6V0C;ATP6V0B;COX7A2L;ATP6V1D;COX17;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;ATP6V1F;CYC1;NDUFC2;NDUFC1;ATP5F1D;ATP5F1E;COX6C;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;COX7C;NDUFB9;COX7B;NDUFB8;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;COX4I1;ATP5MG;ATP5MF;ATP5PF;NDUFA8;ATP6V0E2;ATP5PD;NDUFA6;NDUFA5;ATP5PB;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6B1;UQCRHL;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA10;COX5B;ATP5F1B;ATP5F1C	5	KEGG_2021_Human
Alzheimer disease	140/369	3.77139767363187e-31	1.92341281355225e-29	3.93122188100189	275.392676456142	BAD;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;PSMC1;UQCRC1;CALM2;CALM3;CALM1;UQCR10;ARAF;UQCR11;PSMD9;PSMD7;PSMD8;PSMD6;PSMD3;PSMD4;APBB1;NRBF2;PSMD1;PSMD2;COX8A;COX7A2L;CSNK2B;PPP3R1;PSENEN;TUBB;ATP5F1D;TUBB2A;ATP5F1E;COX6C;COX7C;COX7B;PPP3CB;ATG101;FADD;ATP5PF;ATP5PD;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA3;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA10;TUBA1A;COX5B;PSMB7;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;HRAS;BID;SDHB;SDHC;SDHA;TUBA4A;UQCRQ;RELA;NDUFB11;NDUFB10;COX6A1;NRAS;KIF5B;CAPN1;CAPN2;NDUFV3;NDUFV2;TRAF2;EIF2S1;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;WIPI1;NDUFC2;NDUFC1;NDUFS8;CDK5;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;NDUFS2;PSMD11;NDUFB9;PSMD13;NDUFB8;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;APH1A;CASP9;UQCRFS1;COX4I1;NDUFA8;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;UQCRHL;VDAC3;VDAC2;KRAS;SLC25A6;SLC25A5;GAPDH;HSD17B10;MAPK3;MAPK1	6	KEGG_2021_Human
Pathways of neurodegeneration	164/475	1.17237144312774e-30	5.12493802281556e-29	3.40549596044205	234.701755823626	BAD;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;OPTN;ARAF;PSMD9;PSMD7;PSMD8;PSMD6;PSMD3;PSMD4;NRBF2;PSMD1;PSMD2;GABARAPL2;GABARAP;PPP3R1;TUBB2A;ATG101;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA3;NDUFA12;NDUFA13;NDUFA10;TUBA1A;PSMB7;PSMB5;TUBA1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;BID;TUBA4A;UQCRQ;RAB1A;PARK7;TANK;NRAS;TRAF2;UQCRB;UQCRH;WIPI1;NDUFC2;NDUFC1;CDK5;NDUFB9;NDUFB8;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;COX4I1;NDUFA8;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SLC25A6;UBA52;SLC25A5;HSD17B10;BAK1;MAPK13;CALM2;CALM3;CALM1;UQCR10;UQCR11;UBE2L6;UBE2L3;COX8A;COX7A2L;CSNK2B;UBE2J2;TUBB;ATP5F1D;ATP5F1E;COX6C;UBE2G1;ACTR10;COX7C;COX7B;ACTR1A;PPP3CB;ACTR1B;FADD;ATP5PF;ATP5PD;ATP5PB;NDUFAB1;COX5A;COX5B;ATP5F1B;ATP5F1C;RAB8A;HRAS;RAC1;SDHB;SDHC;SDHA;RELA;NDUFB11;NDUFB10;COX6A1;KIF5B;CAPN1;CAPN2;NDUFV3;NDUFV2;PRNP;EIF2S1;SEM1;ATP5MC3;HTRA2;COX7A2;ATP5MC2;UBC;UBB;CYC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;NDUFS2;PSMD11;PSMD13;PSMD14;CASP9;UQCRFS1;SOD1;UQCRHL;VDAC3;VDAC2;KRAS;DCTN6;DCTN3;DCTN2;DCTN5;MAPK3;MAPK1	7	KEGG_2021_Human
Proteasome	39/46	6.03886528204636e-27	2.30986597038273e-25	34.9580230196344	2110.47113174496	ADRM1;PSMB9;PSMA6;PSMA7;PSMA4;PSMC6;PSMA5;SEM1;PSMC4;PSMA3;PSMC5;PSMC2;PSMC3;PSME2;PSMC1;PSME3;PSME1;PSMD11;PSMD13;POMP;PSMD14;PSMB10;PSMB7;PSMD9;PSMB8;PSMB5;PSMD7;PSMB6;PSMD8;PSMB3;PSMB4;PSMD6;PSMB1;PSMD3;PSMB2;PSMD4;PSMD1;PSMD2;PSMF1	8	KEGG_2021_Human
Thermogenesis	98/232	2.43209914490203e-26	8.2691370926669e-25	4.65509264408212	274.550184541572	MAPK13;UQCRC2;UQCRC1;SMARCB1;UQCR10;UQCR11;ACTB;CREB3L3;COX8A;ACTL6A;COX7A2L;NDUFAF3;NDUFAF1;LIPE;MLST8;ATP5F1D;ATP5F1E;COX6C;COX7C;COX7B;ATP5MG;ATP5MF;ATP5PF;ATP5PD;ATP5PB;COX6B1;NDUFAB1;PNPLA2;COX5A;NDUFA12;NDUFA13;NDUFA10;PRKAG1;COX5B;ATP5F1B;ATP5F1C;HRAS;SDHB;SDHC;SDHA;UQCRQ;COX20;NDUFB11;NDUFB10;COX6A1;NRAS;NDUFV3;NDUFV2;CREB3;RHEB;FGFR1;GNAS;COX17;COX16;UQCRB;ACTG1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;COA5;COA4;COA3;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFB9;NDUFB8;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;COX4I1;COA6;NDUFA8;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;UQCRHL;RPS6KB2;KRAS;SMARCD2;RPS6KA1;SLC25A20	9	KEGG_2021_Human
Diabetic cardiomyopathy	86/203	2.22310000268477e-23	6.80268600821541e-22	4.66245022699029	243.195989259054	MAPK13;UQCRC2;UQCRC1;PDHB;UQCR10;UQCR11;COX8A;COX7A2L;PDHA1;ATP5F1D;ATP5F1E;COX6C;COX7C;COX7B;ATP5PF;ATP5PD;ATP5PB;COX6B1;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA10;COX5B;ATP5F1B;ATP5F1C;RAC1;RAC2;TGFB1;SDHB;SDHC;PPP1CA;SDHA;UQCRQ;RELA;NDUFB11;NDUFB10;COX6A1;PPP1CC;PTPA;NDUFV3;NDUFV2;CYBA;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;MPC1;MPC2;CYC1;NDUFC2;NDUFC1;SP1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFB9;NDUFB8;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;COX4I1;NDUFA8;NDUFA6;NOS3;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;UQCRHL;VDAC3;VDAC2;SLC25A6;SLC25A5;GAPDH	10	KEGG_2021_Human
