Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Parkinson disease	130/249	1.19599564720405e-45	3.5760269851401e-43	6.80533853365651	703.926184922183	TRAP1;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;CALM2;CALM3;CALM1;UQCR10;UQCR11;UBE2L6;UBE2L3;PSMD9;PSMD7;PSMD8;PSMD6;PSMD3;PSMD4;PSMD1;PSMD2;COX8A;ATF4;TXN;UBE2J2;TUBB;ATP5F1D;TUBB2A;ATP5F1E;COX6C;UBE2G1;COX7B;ATP5PF;ATP5PD;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA3;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA10;TUBA1A;COX5B;GNAI2;GNAI3;PSMB7;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;SDHB;SDHC;SDHA;TUBA4A;UQCRQ;PPIF;NDUFB11;NDUFB10;PARK7;COX6A1;TUBB6;KIF5B;MFN2;NDUFV3;NDUFV2;EIF2S1;SEM1;GNAS;TXN2;UQCRB;ATP5MC3;HTRA2;COX7A2;ATP5MC2;UQCRH;UBC;UBB;CYC1;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;PSMD11;NDUFB9;PSMD13;NDUFB8;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;CASP9;UQCRFS1;NDUFA8;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA2;NDUFA1;UQCRHL;VDAC3;VDAC2;VDAC1;SLC25A6;UBA52;SLC25A5	1	KEGG_2021_Human
Huntington disease	137/306	2.24787488033593e-38	3.36057294610222e-36	5.04804950871288	437.60656904767	PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;PSMD6;PSMD3;CREB3L3;PSMD4;PSMD1;AP2S1;PSMD2;COX8A;RCOR1;TUBB;ATP5F1D;TUBB2A;ATP5F1E;COX6C;COX7B;CLTB;CLTA;ACTR1A;ATG101;ATP5PF;ATP5PD;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA3;NDUFAB1;PPARG;COX5A;NDUFA12;NDUFA13;NDUFA10;AP2A1;TUBA1A;COX5B;PSMB7;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;SDHB;SDHC;SDHA;TUBA4A;UQCRQ;PPIF;NDUFB11;NDUFB10;COX6A1;TUBB6;KIF5B;NDUFV3;NDUFV2;TRAF2;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;AP2M1;NDUFC2;NDUFC1;SP1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;PSMD11;NDUFB9;PSMD13;NDUFB8;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;CASP9;UQCRFS1;NDUFA8;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA2;NDUFA1;SOD1;UQCRHL;VDAC3;VDAC2;VDAC1;SLC25A6;SLC25A5;TAF4;DCTN6;DCTN3;HDAC1;DCTN5;POLR2C;POLR2D;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L	2	KEGG_2021_Human
Prion disease	125/273	2.5367490076218e-36	2.52829317759639e-34	5.24284331829089	429.714867790769	BAD;PSMC4;PSMC5;PSMC2;PSMC3;HSPA1A;UQCRC2;BAX;PSMC1;UQCRC1;HSPA1B;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;PSMD6;PSMD3;CREB3L3;PSMD4;PSMD1;PSMD2;COX8A;CSNK2B;ATF4;TUBB;ATP5F1D;TUBB2A;ATP5F1E;COX6C;COX7B;STIP1;PPP3CB;ATP5PF;ATP5PD;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA3;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA10;TUBA1A;COX5B;PSMB7;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;RAC1;RAC2;SDHB;SDHC;SDHA;TUBA4A;UQCRQ;PPIF;NDUFB11;NDUFB10;COX6A1;TUBB6;KIF5B;NDUFV3;NDUFV2;EIF2S1;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;HSPA8;HSPA2;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;PSMD11;NDUFB9;PSMD13;NDUFB8;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;CASP9;UQCRFS1;NDUFA8;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA2;NDUFA1;SOD1;UQCRHL;VDAC3;VDAC2;VDAC1;SLC25A6;SLC25A5;MAPK3;MAPK1	3	KEGG_2021_Human
Amyotrophic lateral sclerosis	148/364	1.83511230367056e-35	1.37174644699374e-33	4.2721826469063	341.703576352741	BAD;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;PFN1;OPTN;UQCR10;UQCR11;NXF1;PSMD9;ACTB;PSMD7;PSMD8;PSMD6;NUP85;PSMD3;PSMD4;PSMD1;PSMD2;SIGMAR1;COX8A;ATF4;GABARAP;GLE1;NUP62;SEC13;NDC1;TUBB;ATP5F1D;TUBB2A;ATP5F1E;COX6C;COX7B;ACTR1A;PPP3CB;ATG101;ATP5PF;ATP5PD;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;HNRNPA2B1;PSMA3;NDUFAB1;COX5A;TOMM40;NDUFA12;NDUFA13;NDUFA10;TUBA1A;COX5B;PSMB7;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;ANXA7;RAB8A;RAC1;ALYREF;SDHB;SDHC;SDHA;TUBA4A;UQCRQ;SRSF3;SRSF7;TARDBP;RAB1A;NDUFB11;NDUFB10;COX6A1;TUBB6;KIF5B;NDUFV3;NDUFV2;MAP2K3;CHCHD10;TRAF2;EIF2S1;SEM1;UQCRB;ACTG1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;NDUFC2;NDUFC1;NUP50;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;PSMD11;NDUFB9;PSMD13;SEH1L;NDUFB8;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;CASP9;UQCRFS1;NDUFA8;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA2;NDUFA1;SOD1;UQCRHL;NUP35;VDAC1;NUP37;DCTN6;HDAC6;NXT1;NXT2;DCTN3;DCTN5;HNRNPA3;HNRNPA1	4	KEGG_2021_Human
Oxidative phosphorylation	72/133	4.08863588180735e-27	2.44500425732079e-25	7.22453728186145	438.974344240873	ATP6V1E1;PPA1;SDHB;SDHC;SDHA;UQCRQ;UQCRC2;UQCRC1;ATP6V0D1;NDUFB11;NDUFB10;UQCR10;UQCR11;COX6A1;NDUFV3;NDUFV2;COX8A;ATP6V0C;ATP6V0B;ATP6V1D;COX17;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;ATP6V1F;CYC1;NDUFC2;NDUFC1;ATP5F1D;ATP5F1E;COX6C;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFB9;COX7B;NDUFB8;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;LHPP;UQCRFS1;ATP5MG;ATP5MF;ATP5PF;NDUFA8;ATP5PD;NDUFA6;NDUFA5;ATP5PB;NDUFA4;NDUFA2;NDUFA1;COX6B1;UQCRHL;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA10;COX5B;ATP5F1B;ATP5F1C	5	KEGG_2021_Human
Cell cycle	69/124	5.24780054942e-27	2.61515394046096e-25	7.67325456498389	464.323891725194	TGFB1;ZBTB17;CDC25A;CDC25B;RBX1;CDC20;CDC25C;BUB1B;MAD2L1;MAD2L2;PCNA;CDC23;CCND3;FZR1;CCND2;CHEK1;CDC27;CHEK2;E2F1;PTTG1;E2F2;E2F4;PLK1;GADD45G;CCNA2;CCNA1;TFDP1;MAD1L1;PKMYT1;ANAPC11;SMC3;CCNB2;CCNB1;SFN;SKP1;SKP2;CDC7;CDC6;SMC1A;CDK7;ESPL1;CDK4;CDK2;MCM4;CDK1;MCM5;MCM6;MCM7;MCM2;MCM3;YWHAE;YWHAB;ORC6;RAD21;ORC1;YWHAQ;YWHAH;CDKN2C;CDKN2D;YWHAZ;WEE1;DBF4;ANAPC2;HDAC1;CDKN1A;TTK;CDC45;BUB3;BUB1	6	KEGG_2021_Human
Alzheimer disease	132/369	2.35747930612204e-25	1.00698044647213e-23	3.44806417211481	195.529493508615	BAD;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;PSMC1;UQCRC1;CALM2;CALM3;CALM1;UQCR10;ARAF;UQCR11;PSMD9;PSMD7;PSMD8;PSMD6;PSMD3;PSMD4;AKT1;PSMD1;PSMD2;COX8A;CSNK2B;ATF4;TUBB;ATP5F1D;TUBB2A;ATP5F1E;COX6C;COX7B;PPP3CB;ATG101;FADD;ATP5PF;ATP5PD;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA3;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA10;TUBA1A;COX5B;PSMB7;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;HRAS;SDHB;SDHC;SDHA;TUBA4A;UQCRQ;PPIF;RELA;NDUFB11;NDUFB10;COX6A1;NRAS;TUBB6;KIF5B;NDUFV3;NDUFV2;MAP2K2;TRAF2;EIF2S1;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;NDUFC2;NDUFC1;NDUFS8;CDK5;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;PSMD11;NDUFB9;PSMD13;NDUFB8;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;APH1A;CASP9;UQCRFS1;NDUFA8;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA2;NDUFA1;UQCRHL;VDAC3;VDAC2;KRAS;VDAC1;SLC25A6;SLC25A5;GAPDH;HSD17B10;MAPK3;MAPK1	7	KEGG_2021_Human
Pathways of neurodegeneration	156/475	3.47320679039715e-25	1.29811103791094e-23	3.03952901597982	171.184903384509	BAD;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;OPTN;ARAF;PSMD9;PSMD7;PSMD8;PSMD6;PSMD3;PSMD4;PSMD1;PSMD2;SIGMAR1;ATF4;GABARAP;TUBB2A;ATG101;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA3;NDUFA12;NDUFA13;NDUFA10;TUBA1A;PSMB7;PSMB5;TUBA1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;TUBA4A;UQCRQ;TARDBP;RAB1A;PARK7;NRAS;TUBB6;MFN2;MAP2K2;MAP2K3;TRAF2;UQCRB;UQCRH;NDUFC2;NDUFC1;CDK5;NDUFB9;NDUFB8;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;NDUFA8;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA2;NDUFA1;SLC25A6;UBA52;SLC25A5;HSD17B10;BAK1;TRAP1;CALM2;CALM3;CALM1;UQCR10;UQCR11;UBE2L6;UBE2L3;COX8A;CSNK2B;UBE2J2;TUBB;ATP5F1D;ATP5F1E;COX6C;UBE2G1;COX7B;ACTR1A;PPP3CB;FADD;ATP5PF;ATP5PD;ATP5PB;NDUFAB1;COX5A;TOMM40;COX5B;ATP5F1B;ATP5F1C;RAB8A;HRAS;RAC1;SDHB;SDHC;SDHA;PPIF;RELA;NDUFB11;NDUFB10;COX6A1;KIF5B;NDUFV3;NDUFV2;EIF2S1;SEM1;ATP5MC3;HTRA2;COX7A2;ATP5MC2;UBC;UBB;CYC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;PSMD11;PSMD13;PSMD14;CASP9;UQCRFS1;SOD1;UQCRHL;VDAC3;VDAC2;KRAS;VDAC1;DCTN6;DCTN3;DCTN5;MAPK3;MAPK1	8	KEGG_2021_Human
Proteasome	38/46	5.29388535203359e-25	1.75874635584227e-23	28.8128541076487	1610.58307634351	ADRM1;PSMB9;PSMA6;PSMA7;PSMA4;PSMA5;SEM1;PSMC4;PSMA3;PSMC5;PSMC2;PSMC3;PSME2;PSMC1;PSME3;PSME1;PSMD11;PSMD13;POMP;PSMD14;PSMB10;PSMB7;PSMD9;PSMB8;PSMB5;PSMD7;PSMB6;PSMD8;PSMB3;PSMB4;PSMD6;PSMB1;PSMD3;PSMB2;PSMD4;PSMD1;PSMD2;PSMF1	9	KEGG_2021_Human
Spliceosome	73/150	9.75618244264868e-24	2.91709855035195e-22	5.7994672949854	307.279793178863	PPIL1;ALYREF;CWC15;WBP11;PHF5A;SNRPA;HSPA1A;SRSF3;SRSF4;HNRNPC;SNRNP27;SNRPF;PPIH;SNRPG;SRSF7;SNRPE;PPIE;SNRPB;SRSF9;HSPA1B;SNRPC;SF3B5;SF3B6;SF3B4;SRSF1;SRSF2;MAGOH;SNRPD3;SNRPD2;SNRPD1;TXNL4A;BUD31;LSM2;LSM6;LSM5;LSM4;LSM3;LSM8;SNW1;LSM7;PRPF4;TCERG1;PCBP1;ZMAT2;SNRNP70;RBM17;HSPA8;HSPA2;MAGOHB;USP39;RBM8A;SNU13;CTNNBL1;BCAS2;SF3A2;SF3A3;THOC3;SNRNP40;PRPF31;RP9;SNRPA1;RBMX;EIF4A3;ISY1;DDX23;U2AF2;SART1;PUF60;TRA2B;SNRPB2;SRSF10;HNRNPA3;HNRNPA1	10	KEGG_2021_Human
