Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Parkinson disease	41/249	8.75452970807426e-23	2.16236883789434e-20	8.75282935455349	444.55520414573	PSMC5;BAX;CALM3;CALM1;UQCR10;UBE2L6;UBE2L3;COX8A;XBP1;TXN;ATP5F1E;COX6C;COX7C;COX7B;COX6B1;NDUFA12;PSMB3;PSMB1;PSMB2;PARK7;NDUFV2;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;NDUFS8;NDUFS6;NDUFS5;CYCS;NDUFB7;NDUFB4;NDUFB3;NDUFB2;COX4I1;NDUFA4;NDUFA2;NDUFA1;UBA52	1	KEGG_2021_Human
Oxidative phosphorylation	30/133	4.73965879227901e-21	5.85347860846457e-19	12.6829639949497	593.541430470674	UQCR10;NDUFV2;COX8A;UQCRB;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;ATP6V1F;ATP5F1E;COX6C;NDUFS8;NDUFS6;NDUFS5;COX7C;COX7B;NDUFB7;NDUFB4;NDUFB3;NDUFB2;COX4I1;ATP5MG;ATP5MF;ATP6V1G1;NDUFA4;NDUFA2;NDUFA1;COX6B1;NDUFA12	2	KEGG_2021_Human
Prion disease	38/273	1.36230532943171e-18	1.12163138789877e-16	7.12116972699893	292.946075068707	PSMC5;BAX;UQCR10;CREB3L2;COX8A;ATP5F1E;COX6C;COX7C;COX7B;COX6B1;NDUFA12;PSMB3;PSMB1;PSMB2;RAC2;TNF;NDUFV2;SEM1;UQCRB;NCF4;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;NDUFS8;NDUFS6;NDUFS5;CYCS;NDUFB7;NDUFB4;NDUFB3;NDUFB2;COX4I1;NDUFA4;NDUFA2;NDUFA1;CCL5	3	KEGG_2021_Human
Diabetic cardiomyopathy	32/203	1.88299266677257e-17	1.16274797173206e-15	8.15678836731468	314.126763824619	UQCR10;COX8A;PDK3;ATP5F1E;COX6C;COX7C;COX7B;COX6B1;NDUFA12;RAC2;G6PD;NDUFV2;UQCRB;NCF4;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;MPC2;NDUFS8;NDUFS6;NDUFS5;NDUFB7;NDUFB4;NDUFB3;NDUFB2;COX4I1;NDUFA4;NDUFA2;NDUFA1;GAPDH	4	KEGG_2021_Human
Non-alcoholic fatty liver disease	28/155	5.11184898950352e-17	2.52525340081474e-15	9.54576771653543	358.084517565984	BAX;UQCR10;TNF;NDUFV2;COX8A;XBP1;UQCRB;FASLG;COX7A2;UQCRH;COX6C;TNFRSF1A;NDUFS8;NDUFS6;NDUFS5;CYCS;COX7C;COX7B;NDUFB7;NDUFB4;NDUFB3;NDUFB2;COX4I1;NDUFA4;NDUFA2;NDUFA1;COX6B1;NDUFA12	5	KEGG_2021_Human
Huntington disease	37/306	4.2870426379426e-16	1.7648325526197e-14	6.03293223022923	213.479918265372	PSMC5;BAX;UQCR10;CREB3L2;AP2S1;COX8A;ATP5F1E;COX6C;COX7C;COX7B;COX6B1;NDUFA12;PSMB3;PSMB1;PSMB2;NDUFV2;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;NDUFS8;NDUFS6;NDUFS5;CYCS;NDUFB7;NDUFB4;NDUFB3;NDUFB2;COX4I1;NDUFA4;NDUFA2;NDUFA1;POLR2F;POLR2G	6	KEGG_2021_Human
Alzheimer disease	40/369	1.17262846073418e-15	4.13770328287633e-14	5.35261147207273	184.020259286123	PSMC5;CALM3;CALM1;UQCR10;COX8A;XBP1;ATP5F1E;COX6C;COX7C;COX7B;COX6B1;NDUFA12;PSMB3;PSMB1;PSMB2;CSF1;TNF;NDUFV2;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;TNFRSF1A;NDUFS8;NDUFS6;NDUFS5;CYCS;NDUFB7;NDUFB4;NDUFB3;NDUFB2;COX4I1;NDUFA4;NDUFA2;NDUFA1;GAPDH;HSD17B10	7	KEGG_2021_Human
Pathways of neurodegeneration	45/475	2.83631583484709e-15	8.75712514009039e-14	4.63621647871365	155.295960925093	PSMC5;BAX;COX6B1;NDUFA12;PSMB3;PSMB1;PSMB2;CSF1;PARK7;TNF;UQCRB;FASLG;UQCRH;TNFRSF1A;NDUFB7;NDUFB4;NDUFB3;NDUFB2;COX4I1;NDUFA4;NDUFA2;NDUFA1;UBA52;HSD17B10;CALM3;CALM1;UQCR10;UBE2L6;UBE2L3;COX8A;XBP1;ATP5F1E;COX6C;COX7C;COX7B;NDUFV2;SEM1;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;NDUFS8;NDUFS6;NDUFS5;CYCS	8	KEGG_2021_Human
Amyotrophic lateral sclerosis	39/364	3.99678365009517e-15	1.09689506841501e-13	5.27203661327231	174.785339986862	PSMC5;BAX;PFN1;UQCR10;ACTB;COX8A;XBP1;ATP5F1E;COX6C;COX7C;COX7B;COX6B1;NDUFA12;PSMB3;PSMB1;PSMB2;TNF;NDUFV2;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;TNFRSF1A;NDUFS8;NDUFS6;NDUFS5;CYCS;NDUFB7;NDUFB4;NDUFB3;NDUFB2;COX4I1;CASP1;NDUFA4;NDUFA2;NDUFA1	9	KEGG_2021_Human
Thermogenesis	31/232	6.98589040932073e-15	1.72551493110222e-13	6.69699815529096	218.287877590209	UQCR10;ACTB;CREB3L2;COX8A;NDUFAF8;ATP5F1E;COX6C;COX7C;COX7B;ATP5MG;ATP5MF;COX6B1;NDUFA12;NDUFV2;UQCRB;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;NDUFS8;NDUFS6;NDUFS5;NDUFB7;NDUFB4;NDUFB3;NDUFB2;COX4I1;NDUFA4;NDUFA2;NDUFA1	10	KEGG_2021_Human
