p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
2.26739362348731e-234	1.79784938076877	0.998	0.999	7.60438473445175e-230	MT-CO3	c6
2.34812568786881e-221	1.5866247654041	0.998	1	7.87514393197442e-217	MT-CO2	c6
2.06453244748425e-217	1.5446105224355	0.998	1	6.92402892237266e-213	MT-CO1	c6
6.80726653360482e-217	-3.00090713439633	0.639	0.938	2.28302105004038e-212	RPS12	c6
5.63179110635229e-214	1.66044280186563	0.998	0.997	1.88879010124843e-209	MT-ATP6	c6
2.29527935923546e-213	-2.57275791198911	0.844	0.957	7.69790791500389e-209	RPLP1	c6
6.40566173226632e-213	1.62986300377433	0.996	0.998	2.14833083176748e-208	MT-ND4L	c6
1.42829717435265e-211	1.8502899385984	0.996	0.974	4.79022306334391e-207	MT-ATP8	c6
8.4721548836784e-211	-2.56220123047336	0.785	0.946	2.84139130488806e-206	RPL41	c6
2.78395679067967e-208	-2.61237358059515	0.744	0.936	9.33683428458147e-204	RPL28	c6
9.29046636141102e-208	-2.60734385533813	0.721	0.939	3.11583660829003e-203	TPT1	c6
3.15351005684723e-205	-2.48045058819812	0.707	0.939	1.05762420286542e-200	RPL13	c6
2.13408357831016e-203	-2.9025847209418	0.535	0.918	7.15728950493663e-199	RPS14	c6
1.43098531697742e-202	-2.50939783366018	0.949	0.971	4.79923855607888e-198	TMSB4X	c6
1.5862669106529e-202	1.44308624640592	0.998	0.999	5.32002196494771e-198	MT-CYB	c6
9.43662912943914e-202	-2.48425451958723	0.791	0.94	3.1648566774313e-197	RPS19	c6
1.44155515825277e-200	-2.74955572856122	0.578	0.917	4.83468768974815e-196	RPL32	c6
2.82305169932906e-198	-2.18842047797002	0.76	0.942	9.4679507892098e-194	RPL19	c6
8.99695024206046e-196	-2.38473197649937	0.658	0.921	3.01739717218224e-191	RPS15	c6
1.37636890429436e-195	-2.18020832905413	0.846	0.952	4.61606603122241e-191	RPL10	c6
2.04176261474006e-193	-2.54359117957549	0.602	0.918	6.84766345731521e-189	RPS23	c6
2.12340000624017e-193	-2.35395269197327	0.633	0.933	7.12145894092827e-189	RPS27A	c6
1.08928257673372e-192	-2.59351443557517	0.582	0.921	3.65323590584955e-188	RPL30	c6
1.74201383148541e-192	-2.38344708701187	0.674	0.926	5.84236598803578e-188	RPL18A	c6
2.90757210332797e-192	-2.82788283410699	0.66	0.914	9.75141532014136e-188	SH3BGRL3	c6
1.84745632389276e-191	-2.26660648271425	0.699	0.928	6.19599901907155e-187	RPL11	c6
1.01071195767053e-188	-2.66731382334751	0.531	0.9	3.38972576363544e-184	RPL12	c6
1.42514999373305e-188	-1.97431021589817	0.842	0.943	4.77966804898191e-184	RPS3	c6
2.91615916817946e-188	-2.06137249067677	0.838	0.94	9.78021461824026e-184	RPLP0	c6
