Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Epstein-Barr virus infection	48/202	4.22592433571907e-11	1.27200322505144e-08	3.41914917005606	81.6738932452787	RUNX3;PSMC6;AKT2;E2F3;HLA-DRB5;GADD45B;HLA-C;HLA-A;HLA-B;HLA-E;HLA-DRB1;TBK1;JUN;TYK2;NCOR2;CD3E;HLA-DPB1;CDKN1B;HLA-DPA1;JAK3;HLA-DMA;USP7;TAP1;FAS;CCND2;CIR1;MAP3K7;TRAF3;NFKB1;NFKB2;MAVS;TAB2;MDM2;MAP2K7;EIF2AK2;CDK6;OAS2;OAS3;IRF3;HLA-DRA;BCL2;CD247;PSMD12;IRAK1;CASP3;CHUK;HDAC2;PIK3CD	1	KEGG_2021_Human
Protein processing in endoplasmic reticulum	42/171	2.28811817383842e-10	3.17363434789754e-08	3.56354721210423	79.1040529459738	SEC24C;DNAJB12;HSPA1A;PLAA;HSPA1B;ATF6B;UBXN2A;UBE2D1;PDIA4;XBP1;EDEM2;NPLOC4;DDOST;HYOU1;STT3A;VCP;CUL1;HSPH1;SIL1;SEC62;MAP2K7;EIF2AK2;EIF2AK1;RAD23B;UBE2G2;DNAJC3;BCL2;NFE2L2;RPN1;RPN2;SSR1;UBXN4;BCAP31;DNAJA2;SEC23B;ERO1A;PRKCSH;DERL1;HERPUD1;GANAB;SEC61A1;UBQLN1	2	KEGG_2021_Human
RNA transport	44/186	3.16309071219024e-10	3.17363434789754e-08	3.39312594505513	74.2222592942801	NUP210;SRRM1;NUP93;RPP21;POP1;TARDBP;CYFIP2;CASC3;NUP85;TGS1;EIF2B5;EIF2B4;EIF2B3;NUP153;EIF2S3;EIF5;EIF4G1;EIF4G3;EIF4G2;POP5;AAAS;GLE1;TPR;RPP38;EIF5B;UPF2;FUS;NCBP2;ELAC2;DDX19A;NUP50;NUP54;PABPC4;EIF4B;FXR1;EIF3A;THOC2;THOC3;THOC5;RANGAP1;KPNB1;EIF4A2;EIF4A1;XPO1	3	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	48/219	8.08766990733121e-10	6.08597160526674e-08	3.07634867095187	64.4049291692789	TLN1;IL2RG;ADCY7;CDC23;AKT2;E2F3;HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-DRB1;ANAPC10;PPP3R1;KAT5;JUN;NFATC3;NFATC1;KAT2B;ATM;CD3E;PPP3CB;HLA-DPB1;XPO1;HLA-DPA1;JAK3;HLA-DMA;ATF6B;CRTC2;CCND2;SMAD2;MAP2K1;NFKB1;NFKB2;CREB1;SLC2A1;TGFBR1;TNFRSF1A;HLA-DRA;TBP;CHUK;ANAPC5;ANAPC7;ANAPC2;ITGB2;PTEN;PIK3CD;MAPK1	4	KEGG_2021_Human
Measles	35/139	3.5189806040828e-09	2.11842632365784e-07	3.67305385076831	71.4963402735024	MX1;FAS;HSPA1A;HSPA1B;SLAMF1;IL2RG;RCHY1;CCND2;AKT2;MAP3K7;TRAF3;NFKB1;MAVS;TAB2;TBK1;JUN;EIF2AK2;MSN;EIF2AK1;TYK2;CDK6;OAS2;OAS3;IRF3;BCL2;ADAR;CD3E;IRAK1;CASP3;CHUK;CSNK2A1;CD46;CDKN1B;PIK3CD;JAK3	5	KEGG_2021_Human
T cell receptor signaling pathway	29/104	6.31758080214382e-09	2.72719261750193e-07	4.21173142060171	79.5171922372021	PAK2;AKT2;GRAP2;MAP3K7;MAP2K1;NFKB1;CD8B;GRB2;PPP3R1;RASGRP1;MAP2K7;JUN;NFATC3;NFATC1;VAV1;PTPRC;CD247;ITK;SOS1;CD3E;PPP3CB;ICOS;CHUK;PDPK1;ZAP70;PIK3CD;MAPK1;FYN;NCK1	6	KEGG_2021_Human
mRNA surveillance pathway	28/98	6.34230841279518e-09	2.72719261750193e-07	4.35555555555556	82.2155669829604	CPSF6;CPSF7;CPSF2;CPSF3;SRRM1;PPP1CB;WDR82;TARDBP;CASC3;GSPT1;GLE1;CSTF1;PAPOLA;UPF2;FUS;NCBP2;PPP2R5E;PPP2R5A;WDR33;DDX19A;ETF1;PABPC4;HBS1L;SYMPK;PPP2R3C;PPP2R2A;FIP1L1;PPP2R1B	7	KEGG_2021_Human
Spliceosome	36/150	8.41305723390152e-09	3.16541278425545e-07	3.44676818095659	64.0874183578522	CHERP;HSPA1A;SRSF4;SRSF6;SRSF8;HSPA1B;SF3B3;SRSF1;DHX38;SF3B1;SF3B2;PRPF6;TCERG1;SNRNP70;DHX15;DHX16;CCDC12;FUS;NCBP2;CDC5L;PRPF40A;PRPF18;SLU7;USP39;DDX46;U2AF1L4;PLRG1;SF3A3;THOC2;THOC3;CDC40;U2SURP;XAB2;RBMX;SF3A1;SMNDC1	8	KEGG_2021_Human
Endocytosis	49/252	3.42752776635979e-08	1.14631761963811e-06	2.64232221457329	45.4184577659147	PML;HSPA1A;HSPA1B;IL2RG;RAB11FIP1;HLA-C;HLA-A;IQSEC1;HLA-B;VPS37A;ARFGAP2;HLA-E;ARFGAP3;VPS26A;SNX4;SNX2;SNX1;EPS15;AP2B1;CXCR4;USP8;RNF41;ACAP2;CAPZA1;ACAP1;KIF5B;SMAD2;VTA1;HGS;ARPC4;CHMP7;RAB5A;RAB5B;MDM2;WASHC5;SH3KBP1;CHMP1B;ACTR3;ACTR2;TGFBR1;VPS4B;AGAP2;SMAP1;RAB10;SMAP2;WIPF1;VPS36;VPS35;CYTH2	9	KEGG_2021_Human
Th1 and Th2 cell differentiation	25/92	1.20076587493785e-07	3.61430528356292e-06	4.05641737644514	64.6395628448129	JUN;NFATC3;NFATC1;TYK2;RUNX3;HLA-DRA;CD247;MAML2;IL2RG;CD3E;PPP3CB;IL12RB2;HLA-DRB5;CHUK;NFKB1;MAF;ZAP70;HLA-DPB1;HLA-DRB1;GATA3;PPP3R1;HLA-DPA1;MAPK1;JAK3;HLA-DMA	10	KEGG_2021_Human
