Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	75/158	1.83637133392754e-89	3.61765152783725e-87	62.2284914305108	12714.6673591369	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPS7;RPSA;FAU;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL15;RPL14;RPS5;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	75/232	4.82926152820105e-74	4.75682260527803e-72	32.7733919440208	5532.69270720881	RPL22;RPL21;RPL24;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL15;RPL14;RPL19;RPL18;RPL41;RPS27;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;RPS15A;RPS27A;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;RPS5;RPS2;RPS3;RPL13A;RPS3A;RPL37A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
RNA transport	11/186	0.000559342346905935	0.0367301474468231	3.516026272578	26.3306376873551	EEF1A1;EIF1B;RAE1;PHAX;EIF4EBP2;PABPC1;EIF4B;EIF3F;EIF3G;EIF3E;EIF4A2	3	KEGG_2021_Human
HIF-1 signaling pathway	7/109	0.00353038961663014	0.173871688619034	3.80940842245989	21.5092419746675	RPS6;IGF1R;BCL2;LDHB;TIMP1;IFNGR2;HKDC1	4	KEGG_2021_Human
Primary immunodeficiency	4/38	0.00465654600285609	0.18346791251253	6.49776304888152	34.8896172268147	RFXANK;LCK;IL7R;CD3E	5	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	9/193	0.00830507644338689	0.250133529796936	2.71914596273292	13.0271246643869	LEF1;MYC;HLA-A;HLA-E;RPS27A;TCF7;IRF7;UBA52;BECN1	6	KEGG_2021_Human
Hematopoietic cell lineage	6/99	0.00888799344456118	0.250133529796936	3.57269487343507	16.8740306848749	CD7;FLT3LG;IL7R;ITGA6;CD3E;CD37	7	KEGG_2021_Human
Antigen processing and presentation	5/78	0.0131472226164509	0.323750356930103	3.78608466836932	16.3995951703764	B2M;RFXANK;HLA-A;HLA-E;PSME1	8	KEGG_2021_Human
Thyroid cancer	3/37	0.0284120142200187	0.506176030235949	4.85963317911434	17.3048776622032	TCF7;LEF1;MYC	9	KEGG_2021_Human
Prostate cancer	5/97	0.0305756873519532	0.506176030235949	3.00125890444608	10.4670408427863	LEF1;AR;TCF7;IGF1R;BCL2	10	KEGG_2021_Human
Proteoglycans in cancer	8/205	0.0321766647344586	0.506176030235949	2.24958421912737	7.73072718368822	MYC;ANK3;WNT7A;RPS6;PDCD4;IGF1R;EIF4B;TIAM1	11	KEGG_2021_Human
Mitophagy	4/68	0.0338778168633588	0.506176030235949	3.44665492957746	11.6669091815268	TOMM7;RPS27A;UBA52;BECN1	12	KEGG_2021_Human
