Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Antigen processing and presentation	10/78	3.46887498376101e-12	4.19733873035082e-10	0	0	34.3200692041522	905.610213903074	PDIA3;CD74;HSPA5;CD8A;CANX;HLA-B;HLA-C;HLA-A;CALR;HLA-E
Cell adhesion molecules	10/148	2.14019463656115e-09	1.29481775511949e-07	0	0	16.8516624040921	336.399104191491	SPN;CD2;PTPRC;ITGA4;CD8A;ITGB2;HLA-B;HLA-C;HLA-A;HLA-E
Protein processing in endoplasmic reticulum	10/171	8.66076166434917e-09	3.4931738712875e-07	0	0	14.4274753379613	267.838334493364	PDIA3;RPN2;HSPA5;CANX;RPN1;DERL1;CALR;PDIA6;PDIA4;HSP90B1
Allograft rejection	6/38	2.39005464084594e-08	7.22991528855895e-07	0	0	41.8672752808989	734.744075195861	PRF1;HLA-B;GZMB;HLA-C;HLA-A;HLA-E
Graft-versus-host disease	6/42	4.47274498116509e-08	1.04428260544249e-06	0	0	37.2078651685393	629.656737464931	PRF1;HLA-B;GZMB;HLA-C;HLA-A;HLA-E
Type I diabetes mellitus	6/43	5.17826085343383e-08	1.04428260544249e-06	0	0	36.2004251442454	607.305988125977	PRF1;HLA-B;GZMB;HLA-C;HLA-A;HLA-E
Autoimmune thyroid disease	6/53	1.87699599253852e-07	3.11402620565555e-06	0	0	28.4838632560363	441.170123592352	PRF1;HLA-B;HLA-C;GZMB;HLA-A;HLA-E
Natural killer cell mediated cytotoxicity	8/131	2.05886030125987e-07	3.11402620565555e-06	0	0	14.7888982338099	227.689035321203	NCR3;ITGB2;PRF1;HLA-B;HLA-C;GZMB;HLA-A;HLA-E
Viral myocarditis	6/60	3.98537150049212e-07	5.35811057288385e-06	0	0	24.7827715355805	365.185665498475	ITGB2;PRF1;HLA-B;HLA-C;HLA-A;HLA-E
Phagosome	8/152	6.42973713299337e-07	7.77998193092198e-06	0	0	12.6187739463602	179.907904330065	ITGB2;CANX;HLA-B;HLA-C;CYBA;HLA-A;CALR;HLA-E
Human cytomegalovirus infection	9/225	1.24941538147064e-06	1.3743569196177e-05	0	0	9.53924418604651	129.665370441548	PDIA3;CCR1;CCL5;CCL4;HLA-B;HLA-C;HLA-A;CALR;HLA-E
Thyroid hormone synthesis	6/75	1.51383918858973e-06	1.52645451516131e-05	0	0	19.380556912555	259.716161397592	HSPA5;CANX;ATP1B3;ATP1A1;PDIA4;HSP90B1
Salivary secretion	5/93	8.12411274161359e-05	0.00072409090927439	0	0	12.5107323232323	117.827189771643	ATP2B4;CD38;ATP1B3;ADRB2;ATP1A1
Human T-cell leukemia virus 1 infection	7/219	8.37791134697642e-05	0.00072409090927439	0	0	7.38909734133791	69.3638716785715	ITGB2;CANX;HLA-B;HLA-C;HLA-A;CALR;HLA-E
Epstein-Barr virus infection	6/202	0.00040613408913345	0.00327614831900983	0	0	6.77906443476267	52.9365426408567	PDIA3;HLA-B;HLA-C;HLA-A;CALR;HLA-E
Human immunodeficiency virus 1 infection	6/212	0.000524408224255861	0.00396583719593495	0	0	6.44671102868987	48.6935564034469	PDIA3;HLA-B;HLA-C;HLA-A;CALR;HLA-E
Apoptosis	5/142	0.00058348496568017	0.00415304004984121	0	0	8.01622060016221	59.6927215458935	PRF1;CTSH;GZMB;CTSW;CTSC
Hematopoietic cell lineage	4/99	0.00127394002099436	0.00842060570822054	0	0	9.16599190283401	61.0972096203735	CD2;ITGA4;CD8A;CD38
Viral protein interaction with cytokine and cytokine receptor	4/100	0.00132224387153876	0.00842060570822054	0	0	9.07005494505495	60.1201797011037	CCR1;CCL5;CCL4;CCR2
Pancreatic secretion	4/102	0.00142266785468829	0.00860714052086415	0	0	8.88405472078941	58.2369456168881	ATP2B4;CD38;ATP1B3;ATP1A1
Endocrine and other factor-regulated calcium reabsorption	3/53	0.00204786142294354	0.0117995824845795	0	0	12.9489130434783	80.1661928372895	ATP2B4;ATP1B3;ATP1A1
Chemokine signaling pathway	5/192	0.00223139429406913	0.0120067129487123	0	0	5.85799168152109	35.763792816537	CCR1;CCL5;CCL4;CXCR6;CCR2
Kaposi sarcoma-associated herpesvirus infection	5/193	0.00228226775058168	0.0120067129487123	0	0	5.826536643026	35.440408482187	CCR1;HLA-B;HLA-C;HLA-A;HLA-E
Herpes simplex virus 1 infection	8/498	0.00255716508855666	0.0128923739881398	0	0	3.64344358433028	21.7471901768865	PDIA3;CD74;CCL5;HLA-B;HLA-C;HLA-A;CALR;HLA-E
Cytokine-cytokine receptor interaction	6/295	0.00283875116219321	0.0135924291403686	0	0	4.57587185568213	26.8347019799357	CCR1;CCL5;CCL4;LTB;CXCR6;CCR2
Mineral absorption	3/60	0.00292068725330234	0.0135924291403686	0	0	11.3546910755149	66.2652541598332	ATP2B4;ATP1B3;ATP1A1
Lysosome	4/128	0.00325237503772792	0.0145754585024103	0	0	7.01205246366537	40.167629349339	LAPTM5;CTSH;CTSW;CTSC
cAMP signaling pathway	5/216	0.00370090740252402	0.0159932069894788	0	0	5.1853607161664	29.0337537315333	F2R;ATP2B4;ATP1B3;ATP1A1;ADRB2
Steroid biosynthesis	2/20	0.00401198527004054	0.016739662678445	0	0	23.7598566308244	131.118034171101	EBP;LBR
Proximal tubule bicarbonate reclamation	2/23	0.00529308026202676	0.0213487570568412	0	0	20.3625192012289	106.72719024813	ATP1B3;ATP1A1
Adrenergic signaling in cardiomyocytes	4/150	0.00570798520298047	0.0222774799300054	0	0	5.94881830498269	30.7309360661261	ATP2B4;ATP1B3;ATP1A1;ADRB2
Leishmaniasis	3/77	0.00589156494016672	0.0222774799300054	0	0	8.73868977673325	44.8664748655357	ITGA4;ITGB2;CYBA
Cellular senescence	4/156	0.00654580658950415	0.0240012908281819	0	0	5.71226142278774	28.7265665481745	HLA-B;HLA-C;HLA-A;HLA-E
Endocytosis	5/252	0.00705075032738039	0.025092376165089	0	0	4.42150247413405	21.9068700640071	HLA-B;HLA-C;HLA-A;RNF103-CHMP3;HLA-E
cGMP-PKG signaling pathway	4/167	0.00828627120461092	0.0286468233073692	0	0	5.3238050293265	25.5178237888522	ATP2B4;ATP1B3;ATP1A1;ADRB2
Rheumatoid arthritis	3/93	0.00989810346888933	0.0332686255482113	0	0	7.17934782608696	33.1356488911893	CCL5;ITGB2;LTB
