Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Parkinson disease	127/249	2.04055226988494e-54	6.22368442314906e-52	0	0	8.53538677682164	1055.19892242915	NDUFA13;NDUFA12;NDUFA10;UBE2L6;CALML4;PARK7;COX6A1;UBE2L3;TXN2;PSMD8;PSMD9;PSMD6;PSMD7;PSMD4;KIF5C;PSMD2;KIF5B;PSMD3;PRKACA;MAP3K5;SDHC;SDHB;COX6B1;COX7A2L;UQCRC1;VDAC3;VDAC2;VDAC1;UQCRC2;ATF4;PSMD12;PSMD11;NDUFB10;PSMD14;UQCRB;NDUFB11;PSMD13;ATP5MC2;ATP5MC3;COX7A2;TXN;UBE2J2;UQCRH;UBE2J1;UBB;UBC;CYC1;NDUFV3;NDUFV2;EIF2S1;SEM1;UQCRQ;GNAS;CYCS;CALM3;UBA1;CALM1;BCL2L1;COX7B;COX4I1;COX7C;CASP9;UQCRFS1;COX8A;DUSP1;NDUFC1;PSMA5;PSMA6;PSMA3;PSMA4;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;NDUFB9;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;GNAI3;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;COX5A;PSMA7;GNAI2;PSMB6;PSMB7;ATP5F1A;PSMB4;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;ATP5PF;NDUFA8;ATP5PD;NDUFA6;NDUFA5;ATP5PB;NDUFA4;NDUFA3;ADRM1;NDUFA2;NDUFA1;UBE2G1;ATP5F1C;COX6C;ATP5F1D;TUBB4A;ATP5F1E;UQCRHL;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2
Huntington disease	138/306	8.35167341213343e-51	1.27363019535035e-48	0	0	6.75217362225789	778.588939283262	NDUFA13;NDUFA12;NDUFA10;COX6A1;PSMD8;PSMD9;PSMD6;PSMD7;CREB3L3;PSMD4;KIF5C;PSMD2;KIF5B;PSMD3;AP2M1;MAP3K5;SDHC;SDHB;COX6B1;COX7A2L;UQCRC1;VDAC3;VDAC2;VDAC1;UQCRC2;PSMD12;PSMD11;NDUFB10;PSMD14;UQCRB;NDUFB11;PSMD13;ATP5MC2;ATP5MC3;COX7A2;UQCRH;ATG101;NRBF2;CYC1;NDUFV3;NDUFV2;SEM1;UQCRQ;CYCS;DNAL1;COX7B;COX4I1;CLTB;CLTA;AP2A1;COX7C;CASP9;ACTR1A;UQCRFS1;IFT57;COX8A;GPX7;NDUFC1;WIPI1;WIPI2;PSMA5;PSMA6;CREB3;PSMA3;PSMA4;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;PPARG;NDUFS1;DCTN6;BECN1;DCTN5;NDUFB9;HDAC2;NDUFB7;DCTN2;NDUFB6;HDAC1;NDUFB5;NDUFB4;DCTN3;NDUFB3;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;COX5A;PSMA7;PSMB6;PSMB7;ATP5F1A;PSMB4;ATP5F1B;PSMB5;PSMB2;PSMB3;POLR2C;PSMB1;AP2S1;POLR2E;POLR2F;POLR2G;POLR2I;POLR2J;POLR2K;POLR2L;ATP5PF;NDUFA8;ATP5PD;NDUFA6;NDUFA5;ATP5PB;NDUFA4;NDUFA3;ADRM1;NDUFA2;NDUFA1;ATP5F1C;COX6C;ATP5F1D;TUBB4A;ATP5F1E;UQCRHL;SOD1;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2;ACTR10
Amyotrophic lateral sclerosis	145/364	2.65824480503073e-45	2.70254888511458e-43	0	0	5.44452451576511	558.818717662849	NDUFA13;NDUFA12;NDUFA10;COX6A1;ACTB;ACTG1;PSMD8;PSMD9;PSMD6;PSMD7;PSMD4;KIF5C;PSMD2;KIF5B;PSMD3;MAP3K5;MAP2K3;GABARAPL2;SDHC;SDHB;COX6B1;COX7A2L;UQCRC1;SRSF3;VDAC1;UQCRC2;PFN1;SQSTM1;OPTN;ATF4;PSMD12;VCP;PSMD11;NDUFB10;PSMD14;UQCRB;NDUFB11;PSMD13;ATP5MC2;ATP5MC3;COX7A2;GABARAP;UQCRH;ATG101;NRBF2;CYC1;NDUFV3;NDUFV2;CHCHD10;EIF2S1;SEM1;UQCRQ;CYCS;RAB5A;DNAL1;BCL2L1;COX7B;COX4I1;COX7C;CASP9;ACTR1A;PPP3CB;ANXA7;UQCRFS1;RAC1;COX8A;SEC13;GPX7;NDUFC1;WIPI1;WIPI2;TNFRSF1B;PSMA5;PSMA6;PSMA3;PSMA4;NDUFS8;NDUFS7;NDUFS6;NDUFS5;CAT;NDUFS4;NDUFS3;NDUFS2;NDUFS1;DCTN6;BECN1;DCTN5;NDUFB9;RAB1A;NDUFB7;DCTN2;NDUFB6;NDUFB5;NDUFB4;DCTN3;NDUFB3;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;COX5A;TANK;PSMA7;PSMB6;PSMB7;ATP5F1A;PSMB4;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;BID;RAE1;ATP5PF;NDUFA8;ATP5PD;NDUFA6;NDUFA5;ATP5PB;BAD;NDUFA4;NDUFA3;ADRM1;NDUFA2;NDUFA1;ATP5F1C;COX6C;ATP5F1D;TUBB4A;ATP5F1E;UQCRHL;MAPK13;SOD1;PSMC5;CCS;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2;ACTR10
Prion disease	122/273	1.77419402282833e-44	1.3528229424066e-42	0	0	6.59835914227332	664.721325107427	NDUFA13;NDUFA12;NDUFA10;COX6A1;PSMD8;PSMD9;PSMD6;PSMD7;CREB3L3;PSMD4;KIF5C;PSMD2;KIF5B;PSMD3;PRKACA;CYBA;SDHC;SDHB;COX6B1;COX7A2L;UQCRC1;VDAC3;VDAC2;VDAC1;UQCRC2;ATF4;PSMD12;PSMD11;NDUFB10;PSMD14;UQCRB;NDUFB11;PSMD13;ATP5MC2;ATP5MC3;COX7A2;UQCRH;STIP1;CYC1;NDUFV3;NDUFV2;PRNP;EIF2S1;SEM1;UQCRQ;CYCS;RYR1;COX7B;COX4I1;COX7C;CASP9;PPP3CB;RAC2;UQCRFS1;RAC1;COX8A;NDUFC1;PSMA5;PSMA6;CREB3;PSMA3;PSMA4;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;NDUFB9;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;COX5A;PSMA7;PSMB6;PSMB7;ATP5F1A;PSMB4;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;MAPK1;MAPK3;ATP5PF;NDUFA8;ATP5PD;NDUFA6;NDUFA5;ATP5PB;BAD;NDUFA4;NDUFA3;ADRM1;NDUFA2;NDUFA1;ATP5F1C;COX6C;ATP5F1D;TUBB4A;ATP5F1E;UQCRHL;MAPK13;SOD1;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2;HSPA1A
Pathways of neurodegeneration	167/475	1.59829108709718e-43	9.74957563129281e-42	0	0	4.48228539377092	441.694371353563	NDUFA13;NDUFA12;NDUFA10;UBE2L6;PARK7;CALML4;COX6A1;UBE2L3;PSMD8;PSMD9;PSMD6;PSMD7;PSMD4;KIF5C;PSMD2;KIF5B;PSMD3;CAPN2;CAPN1;MAP3K5;MAP2K3;GABARAPL2;SDHC;SDHB;COX6B1;COX7A2L;UQCRC1;VDAC3;VDAC2;VDAC1;UQCRC2;SQSTM1;OPTN;ATF4;PSMD12;VCP;PSMD11;UQCRB;NDUFB10;PSMD14;NDUFB11;PSMD13;ATP5MC2;ATP5MC3;COX7A2;UBE2J2;GABARAP;UQCRH;UBE2J1;UBB;ATG101;UBC;NRBF2;FADD;CYC1;NDUFV3;NDUFV2;PRNP;EIF2S1;SEM1;CDK5;UQCRQ;CYCS;CALM3;UBA1;CALM1;RAB5A;DNAL1;BCL2L1;RYR1;COX7B;COX4I1;ATP2A2;COX7C;CASP9;ACTR1A;PPP3CB;CASP7;UQCRFS1;RAC1;IFT57;HRAS;COX8A;GPX7;NDUFC1;WIPI1;WIPI2;TNFRSF1B;PSMA5;PSMA6;PSMA3;PSMA4;NDUFS8;NDUFS7;NDUFS6;NDUFS5;CAT;NDUFS4;NDUFS3;NDUFS2;NDUFS1;DCTN6;BECN1;NDUFB9;RAB1A;DCTN5;NDUFB7;NDUFB6;DCTN2;NDUFB5;NDUFB4;NDUFB3;DCTN3;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;TANK;COX5A;PSMA7;RELA;PSMB6;PSMB7;NRAS;PSMB4;ATP5F1A;PSMB5;ATP5F1B;PSMB2;PSMB3;PSMB1;MAPK1;BAK1;BID;MAPK3;NDUFA8;ATP5PF;NDUFA6;ATP5PD;NDUFA5;NDUFA4;ATP5PB;BAD;NDUFA3;ADRM1;NDUFA2;NDUFA1;UBE2G1;ATP5F1C;COX6C;TUBB4A;ATP5F1D;ATP5F1E;UQCRHL;MAPK13;SOD1;PSMC5;CCS;PSMC6;PSMC3;PSMC4;PSMC1;PSMC2;NDUFAB1;KRAS;ACTR10
Oxidative phosphorylation	81/133	7.23022932426476e-43	3.67536657316792e-41	0	0	12.5538777228244	1218.13901411574	NDUFA13;COX7B;NDUFA12;COX4I1;NDUFA10;COX6A1;COX7C;UQCRFS1;ATP6V1E1;COX8A;ATP6V1G1;ATP6V0B;ATP6V0E1;SDHC;NDUFC1;SDHB;COX6B1;COX7A2L;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;UQCRC1;ATP6V1B2;NDUFS3;NDUFS2;NDUFS1;UQCRC2;ATP6V0D1;ATP6V0C;NDUFB9;NDUFB7;NDUFB10;UQCRB;NDUFB6;NDUFB11;NDUFB5;NDUFB4;COX17;NDUFB3;ATP5MC2;NDUFB2;ATP5MC3;NDUFB1;COX7A2;UQCR11;UQCR10;COX5B;COX5A;UQCRH;ATP5F1A;ATP5F1B;CYC1;NDUFV3;NDUFV2;ATP5MG;ATP6V1D;ATP5MF;ATP6V1C1;COX10;ATP5ME;ATP6V0A1;ATP6V1F;ATP5PF;NDUFA8;ATP5PD;NDUFA6;NDUFA5;ATP5PB;NDUFA4;NDUFA3;NDUFA2;NDUFA1;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;UQCRHL;UQCRQ;NDUFAB1
Alzheimer disease	135/369	1.94018314321276e-37	8.45365512399844e-36	0	0	4.71787679361312	398.81564712191	NDUFA13;NDUFA12;NDUFA10;CALML4;COX6A1;PSMD8;PSMD9;PSMD6;PSMD7;PSMD4;KIF5C;PSMD2;KIF5B;PSMD3;CAPN2;CAPN1;MAP3K5;SDHC;SDHB;COX6B1;COX7A2L;UQCRC1;VDAC3;VDAC2;VDAC1;UQCRC2;ATF4;PSMD12;PSMD11;NDUFB10;PSMD14;UQCRB;NDUFB11;PSMD13;ATP5MC2;ATP5MC3;COX7A2;RTN4;UQCRH;APH1A;ATG101;FADD;NRBF2;CYC1;NDUFV3;NDUFV2;EIF2AK2;EIF2S1;SEM1;CDK5;UQCRQ;CYCS;CALM3;CALM1;COX7B;COX4I1;ATP2A2;COX7C;CASP9;PPP3CB;CASP7;UQCRFS1;HRAS;COX8A;PSENEN;NDUFC1;WIPI1;WIPI2;PSMA5;PSMA6;PSMA3;PSMA4;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;GAPDH;BECN1;NDUFB9;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;COX5A;PSMA7;RELA;PSMB6;PSMB7;ATP5F1A;NRAS;PSMB4;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;MAPK1;BID;MAPK3;ATP5PF;NDUFA8;ATP5PD;NDUFA6;NDUFA5;ATP5PB;BAD;NDUFA4;NDUFA3;ADRM1;NDUFA2;NDUFA1;ATP5F1C;COX6C;ATP5F1D;TUBB4A;ATP5F1E;UQCRHL;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2;KRAS
Thermogenesis	101/232	8.92974127678529e-36	3.40446386177439e-34	0	0	6.2428028932457	503.817141564407	NDUFA13;NDUFA12;NDUFA10;COX6A1;ACTB;ACTG1;CREB3L3;RPS6KA1;PRKACA;MAP3K5;MAP2K3;SDHC;CPT1C;SDHB;COX6B1;COX7A2L;UQCRC1;UQCRC2;COX16;NDUFB10;UQCRB;NDUFB11;COX17;ATP5MC2;ATP5MC3;COX7A2;UQCRH;COX14;CYC1;NDUFV3;NDUFV2;ATP5MG;ATP5MF;COX10;ATP5ME;COA4;COA3;RHEB;UQCRQ;GNAS;NDUFAF3;GRB2;NDUFAF1;COX20;COX7B;COX4I1;PRKAG1;COX7C;RPTOR;UQCRFS1;HRAS;COA6;COA5;COX8A;NDUFC1;CREB3;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;PPARG;NDUFS1;SOS1;NDUFB9;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;COX5A;ATP5F1A;NRAS;ATP5F1B;SLC25A20;ATP5PF;NDUFA8;ATP5PD;NDUFA6;NDUFA5;ATP5PB;NDUFA4;NDUFA3;NDUFA2;NDUFA1;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;UQCRHL;MAPK13;NDUFAB1;RPS6KB2;KRAS
Diabetic cardiomyopathy	89/203	6.03031051484412e-32	2.04360523003051e-30	0	0	6.29277771086756	452.362143238717	COX7B;NDUFA13;NDUFA12;COX4I1;NDUFA10;SLC2A1;ATP2A2;COX6A1;COX7C;PPP1CC;MPC1;RAC2;UQCRFS1;RAC1;COX8A;G6PD;CYBA;SDHC;NDUFC1;SDHB;TGFBR1;COX6B1;COX7A2L;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;UQCRC1;VDAC3;NDUFS3;VDAC2;NDUFS2;VDAC1;NDUFS1;UQCRC2;GAPDH;NDUFB9;NDUFB7;NDUFB10;UQCRB;NDUFB6;NDUFB11;NDUFB5;NDUFB4;NDUFB3;ATP5MC2;NDUFB2;ATP5MC3;NDUFB1;UQCR11;COX7A2;UQCR10;PDHB;COX5B;COX5A;RELA;UQCRH;PTPA;ATP5F1A;ATP5F1B;PLN;CYC1;NDUFV3;NDUFV2;ATP5PF;NDUFA8;ATP5PD;PDHA1;SMAD3;TGFB1;NDUFA6;NDUFA5;ATP5PB;NDUFA4;NOS3;NDUFA3;GFPT1;NDUFA2;NDUFA1;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;UQCRHL;PPP1CA;MAPK13;UQCRQ;NDUFAB1
Non-alcoholic fatty liver disease	72/155	5.12178442522612e-28	1.56214424969397e-26	0	0	6.95039558780079	436.755072243623	NDUFA13;COX7B;NDUFA12;COX4I1;NDUFA10;PRKAG1;COX6A1;COX7C;CASP7;MLX;UQCRFS1;RAC1;MAP3K5;COX8A;SDHC;NDUFC1;SDHB;COX6B1;COX7A2L;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;UQCRC1;NDUFS3;NDUFS2;NDUFS1;PPARG;UQCRC2;ATF4;NDUFB9;NDUFB7;NDUFB10;UQCRB;NDUFB6;NDUFB11;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;COX7A2;UQCR11;UQCR10;ADIPOR1;COX5B;COX5A;UQCRH;RELA;CDC42;SOCS3;CYC1;NDUFV3;NDUFV2;BID;NDUFA8;TGFB1;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;EIF2S1;UQCRHL;MAPK13;UQCRQ;NDUFAB1;CYCS;MAP3K11
