Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Protein processing in endoplasmic reticulum	36/171	3.15436497246748e-23	7.72819418254532e-21	11.1539236861051	577.892258633218	DNAJB11;ERP29;RRBP1;HSP90B1;PDIA4;PDIA3;EDEM3;PDIA6;DDOST;STT3B;HYOU1;STT3A;VCP;HSPH1;HSP90AA1;HSPA5;DNAJC3;CALR;TRAM1;RPN1;SEL1L;RPN2;SSR1;SSR2;BCAP31;CANX;P4HB;HSP90AB1;PRKCSH;DERL1;LMAN1;LMAN2;GANAB;OS9;SEC61A1;UGGT1	1	KEGG_2021_Human
Phagosome	23/152	4.25177881194985e-12	5.20842904463857e-10	7.25613966516839	189.992465705775	TAP1;LAMP2;LAMP1;HLA-C;M6PR;HLA-A;CYBA;HLA-B;HLA-E;TFRC;ITGA2;TUBB;CALR;CTSS;CTSL;TUBB4B;CANX;DYNC1H1;ITGB2;ITGB1;TCIRG1;ITGAM;SEC61A1	2	KEGG_2021_Human
Lysosome	21/128	7.47390663952009e-12	6.10369042227474e-10	7.96296875610996	204.008100433194	CD164;GLA;LAMP2;LAMP1;M6PR;PPT1;CTSB;CTSA;AP3B1;NPC1;CLTC;CTSS;PSAP;CTSL;CTSH;CTSC;LAPTM5;GBA;HEXB;TCIRG1;GUSB	3	KEGG_2021_Human
Cell adhesion molecules	22/148	1.79504127597662e-11	1.09946278153568e-09	7.09211007953146	175.482973323338	CD2;CD80;HLA-C;HLA-A;HLA-B;HLA-E;SELL;ICAM2;ITGA4;PTPRF;PTPRC;CD28;GLG1;SPN;CTLA4;ICOS;CD40LG;ITGB2;ITGB1;SELPLG;ITGAM;ITGB7	4	KEGG_2021_Human
Antigen processing and presentation	15/78	7.56711843450974e-10	3.70788803290977e-08	9.56218024399843	200.825278497618	CTSB;HSP90AA1;HSPA5;TAP1;TAPBP;CALR;CTSS;CTSL;PDIA3;HLA-C;HLA-A;HLA-B;HLA-E;CANX;HSP90AB1	5	KEGG_2021_Human
N-Glycan biosynthesis	10/50	3.58447511649352e-07	1.46366067256819e-05	9.94938650306749	147.663656601864	DPAGT1;RPN1;RPN2;FUT8;ALG8;DDOST;STT3B;STT3A;GANAB;MAN2A1	6	KEGG_2021_Human
Viral myocarditis	10/60	2.10437216699216e-06	7.36530258447257e-05	7.95541922290389	103.98920981295	CD28;CD80;HLA-C;HLA-A;HLA-B;HLA-E;EIF4G1;CD40LG;ITGB2;CD55	7	KEGG_2021_Human
Fatty acid elongation	7/27	3.32290380205481e-06	0.000101763928937929	13.8584349593496	174.819604767657	ELOVL1;ELOVL5;HADHA;TECR;PPT1;HSD17B12;HACD3	8	KEGG_2021_Human
Various types of N-glycan biosynthesis	8/39	4.42238535768454e-06	0.00012038715695919	10.233230405361	126.163771667219	DDOST;STT3B;STT3A;RPN1;HEXB;RPN2;FUT8;MAN2A1	9	KEGG_2021_Human
Regulation of actin cytoskeleton	17/218	3.58381724096347e-05	0.00076032818614705	3.38659400094961	34.6668592096731	NCKAP1L;EZR;ARHGEF6;IQGAP1;CXCR4;DIAPH1;DIAPH3;VCL;ACTR3;ITGA4;MSN;ITGA2;MYH9;ITGB2;ITGB1;ITGAM;ITGB7	10	KEGG_2021_Human
Hematopoietic cell lineage	11/99	3.64132954788505e-05	0.00076032818614705	4.97259221311475	50.8227595630125	IL4R;CD2;CD5;TFRC;ITGA4;ITGA2;CD38;IL2RA;CD44;ITGAM;CD55	11	KEGG_2021_Human
Allograft rejection	7/38	3.72405642194474e-05	0.00076032818614705	8.93587726199843	91.1290767319616	HLA-C;HLA-A;HLA-B;HLA-E;CD28;CD40LG;CD80	12	KEGG_2021_Human
Autoimmune thyroid disease	8/53	4.69132518521814e-05	0.000884134361829573	7.04448970355284	70.2139108030519	CD28;CD80;CTLA4;HLA-C;HLA-A;HLA-B;HLA-E;CD40LG	13	KEGG_2021_Human
Type I diabetes mellitus	7/43	8.53844288859759e-05	0.00149422750550458	7.6928071364047	72.0688851604346	HLA-C;HLA-A;HLA-B;HLA-E;CD28;CD80;HSPD1	14	KEGG_2021_Human
Thyroid hormone synthesis	9/75	0.000101557311686879	0.00165876942421902	5.40862708719852	49.7317163613144	HSPA5;ATP1B3;SLC26A4;ITPR2;ATP1A1;HSP90B1;PDIA4;CANX;TTF2	15	KEGG_2021_Human
Intestinal immune network for IgA production	7/48	0.000175219314454428	0.00264949258587849	6.75292484632163	58.4092353435066	ITGA4;CD28;CD40LG;CD80;CXCR4;ITGB7;ICOS	16	KEGG_2021_Human
Salmonella infection	17/249	0.00018384234269361	0.00264949258587849	2.9293622120475	25.196709872738	AHNAK;NCKAP1L;ANXA2;TUBB;PTPRC;EXOC4;TUBB4B;DYNC1H1;ELMO1;HSP90B1;FLNA;FLNB;M6PR;TNFRSF10A;ACTR3;HSP90AA1;HSP90AB1	17	KEGG_2021_Human
Protein export	5/23	0.000219778622116231	0.00299143124547092	10.9553531264058	92.2757318994024	SEC11A;HSPA5;SRPRA;SPCS2;SEC61A1	18	KEGG_2021_Human
Cytokine-cytokine receptor interaction	18/295	0.00047280234819058	0.00594922295780984	2.597116416611	19.8856870090262	IL27RA;IL17RA;TNFSF11;CCR2;CRLF2;CCR6;CD40LG;IL22;CXCR4;IL4R;OSM;IL1RAP;TNFRSF10A;TNFRSF1B;TNFRSF25;TNFRSF18;IL2RA;LTB	19	KEGG_2021_Human
Biosynthesis of unsaturated fatty acids	5/27	0.000485650853698762	0.00594922295780984	8.96163047478837	68.3774251346402	ELOVL1;ELOVL5;TECR;HSD17B12;HACD3	20	KEGG_2021_Human
Graft-versus-host disease	6/42	0.000572807940360109	0.00668275930420127	6.58045977011494	49.1228694923054	HLA-C;HLA-A;HLA-B;HLA-E;CD28;CD80	21	KEGG_2021_Human
Pathogenic Escherichia coli infection	13/197	0.00139492150747155	0.0153221185000506	2.80820585077831	18.4637207594123	NCKAP1L;EZR;TUBB;TMED10;TUBB4B;TNFRSF10A;NCL;ACTR3;MYH9;TMBIM6;MYO1F;MYO1G;ITGB1	22	KEGG_2021_Human
Th17 cell differentiation	9/107	0.00143840296122924	0.0153221185000506	3.63654727197001	23.7983720632447	IL4R;IL1RAP;IL27RA;HSP90AA1;CD247;LAT;IL2RA;IL22;HSP90AB1	23	KEGG_2021_Human
